,CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings
8286,Bangladesh,,2020-08-02,2,0,1,1,1,2,1,0,0,2,1,0
8287,Bangladesh,,2020-08-03,1,1,0,0,1,1,1,3,0,2,1,3
8288,Bangladesh,,2020-08-04,1,0,0,1,0,0,0,0,0,0,1,1
8289,Bangladesh,,2020-08-05,2,2,1,3,1,1,1,0,1,1,0,2
8290,Barbados,,2020-08-01,0,2,0,1,0,1,0,3,0,0,1,3
8291,Barbados,,2020-08-02,2,1,1,1,0,0,1,0,1,2,1,2
8292,Barbados,,2020-08-03,0,0,0,3,1,2,1,2,1,0,1,1
8293,Barbados,,2020-08-04,2,2,0,0,0,1,0,1,1,2,0,1
8294,Barbados,,2020-08-05,1,1,1,2,1,2,1,0,1,1,1,3
8295,Belarus,,2020-08-01,0,2,0,2,0,1,1,1,1,1,1,1
8296,Belarus,,2020-08-02,2,0,0,2,0,1,0,2,0,1,1,0
8297,Belarus,,2020-08-03,1,0,1,2,1,2,1,0,1,2,1,2
8298,Belarus,,2020-08-04,0,0,0,3,0,1,1,0,1,1,0,0
8299,Belarus,,2020-08-05,0,0,1,0,1,0,0,0,1,0,1,0
8300,Belgium,,2020-08-01,1,0,0,1,0,0,1,3,0,2,0,0
8301,Belgium,,2020-08-02,0,0,0,2,1,2,1,0,0,2,1,1
8302,Belgium,,2020-08-03,1,2,0,2,1,2,0,1,0,1,1,0
8303,Belgium,,2020-08-04,0,0,1,0,1,1,1,3,1,1,0,0
8304,Belgium,,2020-08-05,1,0,0,1,0,1,0,1,0,0,1,1
8305,Belize,,2020-08-01,2,0,1,3,1,1,0,2,0,2,0,1
8306,Belize,,2020-08-02,0,2,1,0,0,1,0,0,1,2,1,0
8307,Belize,,2020-08-03,2,0,1,2,1,0,1,2,0,0,0,2
8308,Belize,,2020-08-04,2,2,0,1,0,2,0,0,1,1,0,2
8309,Belize,,2020-08-05,0,1,0,2,0,2,0,0,1,1,1,1
8310,Benin,,2020-08-01,2,2,1,3,1,0,0,1,0,1,0,0
8311,Benin,,2020-08-02,0,2,1,3,1,0,0,0,1,1,0,0
8312,Benin,,2020-08-03,2,2,1,1,0,0,1,0,0,1,1,1
8313,Benin,,2020-08-04,1,0,1,0,1,2,1,2,0,1,1,3
8314,Benin,,2020-08-05,1,2,0,1,0,1,0,1,1,0,1,3
8315,Bermuda,,2020-08-01,0,1,0,1,0,1,1,3,1,0,0,0
8316,Bermuda,,2020-08-02,1,1,0,2,1,1,0,3,1,0,1,1
8317,Bermuda,,2020-08-03,2,2,0,1,0,2,1,0,1,1,0,0
8318,Bermuda,,2020-08-04,1,0,0,0,1,2,0,1,1,0,0,3
8319,Bermuda,,2020-08-05,0,1,0,2,0,1,0,0,1,2,0,1
8320,Bhutan,,2020-08-01,0,0,1,0,1,2,1,0,1,1,0,1
8321,Bhutan,,2020-08-02,0,2,1,1,0,2,0,2,1,0,0,2
8322,Bhutan,,2020-08-03,0,2,1,1,0,1,0,1,0,1,1,3
8323,Bhutan,,2020-08-04,1,2,0,0,0,1,0,3,1,1,0,2
8324,Bhutan,,2020-08-05,0,0,1,2,1,2,1,0,1,1,0,0
8325,Bolivia,,2020-08-01,1,1,1,3,1,2,0,3,1,0,0,1
8326,Bolivia,,2020-08-02,0,0,0,2,0,0,0,3,1,2,1,2
8327,Bolivia,,2020-08-03,0,0,1,0,1,2,1,0,1,1,0,1
8328,Bolivia,,2020-08-04,1,1,1,3,0,2,0,0,1,2,1,2
8329,Bolivia,,2020-08-05,1,1,0,3,0,0,0,2,1,2,0,3
8330,Bosnia and Herzegovina,,2020-08-01,1,2,0,0,1,0,1,1,0,1,0,1
8331,Bosnia and Herzegovina,,2020-08-02,2,1,0,3,0,2,0,1,0,0,0,3
8332,Bosnia and Herzegovina,,2020-08-03,0,1,1,1,0,0,1,0,0,2,0,1
8333,Bosnia and Herzegovina,,2020-08-04,1,2,0,2,1,2,0,1,0,2,0,0
8334,Bosnia and Herzegovina,,2020-08-05,2,2,0,1,0,0,1,3,0,0,1,2
8335,Botswana,,2020-08-01,0,2,0,2,0,2,1,0,1,0,1,2
8336,Botswana,,2020-08-02,2,0,0,0,1,1,0,1,1,2,0,0
8337,Botswana,,2020-08-03,1,2,0,3,0,2,1,1,1,2,0,0
8338,Botswana,,2020-08-04,2,1,0,3,1,0,1,0,0,2,1,1
8339,Botswana,,2020-08-05,0,0,0,1,1,0,1,1,0,1,0,2
8340,Brazil,,2020-08-01,0,0,0,1,0,2,0,0,1,1,0,0
8341,Brazil,,2020-08-02,0,2,0,1,0,1,0,3,1,1,0,1
8342,Brazil,,2020-08-03,2,2,1,0,0,0,0,3,1,1,0,3
8343,Brazil,,2020-08-04,2,0,0,2,0,1,1,0,1,2,0,1
8344,Brazil,,2020-08-05,2,2,0,2,1,1,0,3,1,2,0,3
8345,Brunei,,2020-08-01,1,2,1,0,1,0,1,2,1,2,0,2
8346,Brunei,,2020-08-02,2,0,1,0,1,1,0,2,0,0,0,2
8347,Brunei,,2020-08-03,1,1,0,3,0,0,0,0,0,2,1,1
8348,Brunei,,2020-08-04,0,1,0,3,1,1,0,0,1,1,1,0
8349,Brunei,,2020-08-05,1,2,1,1,1,0,1,0,1,1,0,1
8350,Bulgaria,,2020-08-01,2,1,1,1,0,2,0,2,1,1,0,2
8351,Bulgaria,,2020-08-02,2,0,0,3,1,1,0,2,1,1,1,2
8352,Bulgaria,,2020-08-03,2,0,1,3,1,2,0,2,1,2,1,2
8353,Bulgaria,,2020-08-04,2,1,1,2,0,0,1,3,0,1,1,3
8354,Bulgaria,,2020-08-05,2,0,0,2,0,2,1,1,0,0,1,1
8355,Burkina Faso,,2020-08-01,0,2,0,1,1,2,0,3,0,1,1,2
8356,Burkina Faso,,2020-08-02,2,0,1,3,1,0,0,2,1,2,0,1
8357,Burkina Faso,,2020-08-03,2,0,1,2,0,1,1,3,0,0,1,2
8358,Burkina Faso,,2020-08-04,2,1,1,1,0,0,1,1,0,1,1,2
8359,Burkina Faso,,2020-08-05,2,2,0,2,0,1,0,1,1,0,1,2
8360,Burundi,,2020-08-01,2,1,0,1,0,2,1,3,1,2,1,0
8361,Burundi,,2020-08-02,1,2,0,0,0,0,1,2,1,1,0,3
8362,Burundi,,2020-08-03,1,0,0,2,1,1,1,3,1,0,1,0
8363,Burundi,,2020-08-04,0,0,1,3,0,1,1,0,0,0,0,3
8364,Burundi,,2020-08-05,1,1,1,1,0,0,1,0,0,1,1,2
8365,Cambodia,,2020-08-01,0,1,1,1,0,1,1,1,1,1,1,0
8366,Cambodia,,2020-08-02,1,2,0,3,1,1,1,3,0,2,1,1
8367,Cambodia,,2020-08-03,2,2,0,1,0,2,0,2,1,0,0,2
8368,Cambodia,,2020-08-04,2,1,1,0,1,2,1,2,0,0,1,0
8369,Cambodia,,2020-08-05,2,1,1,1,0,2,1,3,1,2,1,3
8370,Cameroon,,2020-08-01,0,2,1,0,1,0,0,3,1,0,1,2
8371,Cameroon,,2020-08-02,0,1,1,2,0,1,0,3,1,1,0,0
8372,Cameroon,,2020-08-03,2,0,1,0,0,2,1,3,1,0,0,2
8373,Cameroon,,2020-08-04,1,0,1,0,1,1,0,2,0,2,1,3
8374,Cameroon,,2020-08-05,0,0,1,0,0,2,0,3,0,1,0,1
8375,Canada,,2020-08-01,1,1,0,2,1,1,0,0,0,2,0,3
8376,Canada,,2020-08-02,0,1,1,1,1,1,0,1,1,2,0,2
8377,Canada,,2020-08-03,0,2,1,0,1,2,1,3,1,0,0,1
8378,Canada,,2020-08-04,2,0,0,3,1,2,0,2,1,2,0,2
8379,Canada,,2020-08-05,0,0,1,2,1,2,0,0,0,1,0,0
8380,Cape Verde,,2020-08-01,0,2,0,3,0,2,1,2,0,2,1,0
8381,Cape Verde,,2020-08-02,0,1,0,1,0,0,0,2,0,2,0,1
8382,Cape Verde,,2020-08-03,2,2,1,1,0,2,1,0,1,1,1,3
8383,Cape Verde,,2020-08-04,1,2,1,2,1,0,1,1,1,2,1,3
8384,Cape Verde,,2020-08-05,0,0,1,1,0,0,1,2,0,1,1,0
8385,Central African Republic,,2020-08-01,2,0,1,1,1,0,0,0,1,1,0,0
8386,Central African Republic,,2020-08-02,1,2,0,1,0,1,1,1,1,1,1,3
8387,Central African Republic,,2020-08-03,0,2,0,0,1,2,0,0,0,0,0,1
8388,Central African Republic,,2020-08-04,2,1,1,3,0,0,1,2,0,1,1,0
8389,Central African Republic,,2020-08-05,0,1,1,2,0,2,0,3,1,2,0,0
8390,Chad,,2020-08-01,2,2,0,2,0,2,1,1,0,2,1,3
8391,Chad,,2020-08-02,1,0,1,2,0,0,1,3,0,0,1,1
8392,Chad,,2020-08-03,1,0,1,1,0,1,1,0,1,0,0,1
8393,Chad,,2020-08-04,2,0,0,1,0,2,1,2,0,0,0,1
8394,Chad,,2020-08-05,1,1,1,0,0,2,0,3,1,0,0,2
8395,Chile,,2020-08-01,1,0,1,2,0,0,0,1,1,2,1,3
8396,Chile,,2020-08-02,1,0,1,1,1,2,1,3,0,0,0,2
8397,Chile,,2020-08-03,2,1,0,3,0,0,0,3,1,0,0,0
8398,Chile,,2020-08-04,1,2,1,0,1,2,0,1,1,2,0,0
8399,Chile,,2020-08-05,2,1,0,1,0,0,1,0,1,0,1,1
8400,China,,2020-08-01,0,2,0,3,0,2,0,1,0,1,1,0
8401,China,,2020-08-02,2,0,0,0,1,1,1,0,1,2,0,1
8402,China,,2020-08-03,2,1,1,2,1,2,0,2,1,2,1,1
8403,China,,2020-08-04,0,1,1,1,0,1,1,2,0,2,1,0
8404,China,,2020-08-05,1,2,1,2,1,0,1,3,0,1,1,1
8405,Colombia,,2020-08-01,0,1,0,0,1,0,0,2,0,1,1,3
8406,Colombia,,2020-08-02,2,0,0,0,0,2,0,2,0,1,1,0
8407,Colombia,,2020-08-03,1,0,1,2,0,1,0,1,1,0,1,2
8408,Colombia,,2020-08-04,0,2,1,0,0,1,1,0,0,2,1,0
8409,Colombia,,2020-08-05,0,0,1,3,0,2,1,3,1,0,0,0
8410,Comoros,,2020-08-01,0,0,0,3,0,2,1,3,1,2,0,2
8411,Comoros,,2020-08-02,0,2,1,3,1,2,0,3,0,0,1,2
8412,Comoros,,2020-08-03,0,2,0,2,0,1,0,3,0,2,1,3
8413,Comoros,,2020-08-04,0,1,1,0,1,2,0,1,0,2,1,0
8414,Comoros,,2020-08-05,1,2,0,3,0,1,1,3,1,0,1,2
8415,Congo,,2020-08-01,2,0,1,0,0,0,1,3,0,1,0,2
8416,Congo,,2020-08-02,2,0,0,2,0,2,1,0,1,0,1,3
8417,Congo,,2020-08-03,1,2,1,2,0,2,0,1,1,0,1,0
8418,Congo,,2020-08-04,2,0,0,2,0,2,0,1,1,2,0,3
8419,Congo,,2020-08-05,1,2,0,0,1,1,1,2,0,0,0,1
8420,Costa Rica,,2020-08-01,2,1,0,1,1,0,0,1,1,2,0,0
8421,Costa Rica,,2020-08-02,1,0,1,3,1,1,0,3,0,1,0,2
8422,Costa Rica,,2020-08-03,0,2,0,3,0,1,1,2,1,0,0,0
8423,Costa Rica,,2020-08-04,2,1,0,2,0,2,1,0,0,2,1,3
8424,Costa Rica,,2020-08-05,1,1,0,0,1,2,1,3,0,1,0,0
8425,Cote d'Ivoire,,2020-08-01,2,0,0,2,1,0,1,1,0,1,0,2
8426,Cote d'Ivoire,,2020-08-02,2,1,0,0,0,2,0,3,1,1,1,0
8427,Cote d'Ivoire,,2020-08-03,0,2,0,1,0,0,1,1,1,2,1,3
8428,Cote d'Ivoire,,2020-08-04,2,0,1,1,0,0,1,3,0,2,1,3
8429,Cote d'Ivoire,,2020-08-05,0,1,0,3,1,1,1,3,1,2,0,0
8430,Croatia,,2020-08-01,1,1,1,0,1,2,0,1,1,0,0,1
8431,Croatia,,2020-08-02,0,2,1,0,1,0,0,2,0,1,1,3
8432,Croatia,,2020-08-03,2,1,0,0,1,0,1,2,0,1,1,3
8433,Croatia,,2020-08-04,2,1,0,3,1,1,0,3,1,1,0,3
8434,Croatia,,2020-08-05,1,1,0,0,0,1,0,3,1,0,1,3
8435,Cuba,,2020-08-01,1,0,0,2,1,0,1,2,0,0,0,1
8436,Cuba,,2020-08-02,1,1,1,2,0,1,0,3,1,0,0,2
8437,Cuba,,2020-08-03,0,1,1,3,1,0,0,3,1,0,0,0
8438,Cuba,,2020-08-04,2,1,0,2,1,0,0,1,0,1,1,2
8439,Cuba,,2020-08-05,1,0,0,1,1,2,0,2,0,1,1,2
8440,Cyprus,,2020-08-01,1,1,1,3,0,0,0,3,0,0,1,3
8441,Cyprus,,2020-08-02,0,0,0,1,1,0,0,3,1,0,0,1
8442,Cyprus,,2020-08-03,0,2,1,1,0,0,1,2,0,2,1,0
8443,Cyprus,,2020-08-04,0,2,1,0,0,1,1,1,0,2,1,3
8444,Cyprus,,2020-08-05,0,2,0,2,0,0,0,2,1,1,0,0
8445,Czech Republic,,2020-08-01,2,0,0,2,1,0,1,2,0,0,0,1
8446,Czech Republic,,2020-08-02,0,1,1,3,0,2,0,3,1,2,1,1
8447,Czech Republic,,2020-08-03,0,1,0,1,1,2,0,3,1,1,1,3
8448,Czech Republic,,2020-08-04,0,2,1,0,0,0,1,0,1,2,1,0
8449,Czech Republic,,2020-08-05,1,2,1,3,0,1,1,0,1,0,1,2
8450,Democratic Republic of Congo,,2020-08-01,1,2,1,0,1,2,0,3,0,2,0,1
8451,Democratic Republic of Congo,,2020-08-02,1,2,1,1,1,2,1,2,0,2,0,1
8452,Democratic Republic of Congo,,2020-08-03,2,0,1,3,1,2,0,0,0,1,0,0
8453,Democratic Republic of Congo,,2020-08-04,2,1,1,3,1,1,1,2,1,0,0,2
8454,Democratic Republic of Congo,,2020-08-05,2,2,1,3,0,2,1,2,0,2,0,2
8455,Denmark,,2020-08-01,2,2,1,2,1,2,0,1,1,0,1,0
8456,Denmark,,2020-08-02,0,2,1,2,0,1,1,3,1,2,0,3
8457,Denmark,,2020-08-03,1,1,1,1,0,0,0,2,0,0,0,2
8458,Denmark,,2020-08-04,1,1,1,1,1,1,0,1,1,2,0,1
8459,Denmark,,2020-08-05,2,2,1,2,0,2,1,3,0,0,1,1
8460,Djibouti,,2020-08-01,0,2,1,0,1,0,1,1,0,2,0,3
8461,Djibouti,,2020-08-02,1,0,1,0,1,1,1,2,0,0,1,3
8462,Djibouti,,2020-08-03,0,1,1,3,0,2,0,1,0,0,0,2
8463,Djibouti,,2020-08-04,2,2,0,2,0,2,0,1,0,2,1,3
8464,Djibouti,,2020-08-05,2,0,1,1,1,2,0,3,0,2,0,3
8465,Dominica,,2020-08-01,0,0,1,1,1,1,1,1,1,0,0,1
8466,Dominica,,2020-08-02,1,2,1,2,1,2,0,1,0,0,1,3
8467,Dominica,,2020-08-03,2,1,1,2,1,1,1,0,0,1,1,3
8468,Dominica,,2020-08-04,0,2,1,2,1,1,1,1,0,2,0,0
8469,Dominica,,2020-08-05,2,1,0,0,0,2,1,2,0,1,0,2
8470,Dominican Republic,,2020-08-01,2,1,0,0,1,2,1,0,0,0,1,1
8471,Dominican Republic,,2020-08-02,1,2,1,2,1,2,0,1,1,1,0,3
8472,Dominican Republic,,2020-08-03,0,1,0,0,0,0,0,0,0,2,0,3
8473,Dominican Republic,,2020-08-04,1,2,0,1,1,1,1,1,0,0,1,3
8474,Dominican Republic,,2020-08-05,1,1,1,1,1,1,0,3,1,2,1,3
8475,Ecuador,,2020-08-01,1,2,1,0,1,2,1,1,1,1,1,1
8476,Ecuador,,2020-08-02,2,0,0,2,0,2,0,1,1,0,1,3
8477,Ecuador,,2020-08-03,2,0,0,3,0,0,0,0,1,1,0,2
8478,Ecuador,,2020-08-04,1,2,1,2,1,0,1,1,0,1,0,2
8479,Ecuador,,2020-08-05,2,0,0,0,0,0,1,1,0,2,0,3
8480,Egypt,,2020-08-01,1,0,1,2,0,1,0,3,1,2,0,1
8481,Egypt,,2020-08-02,0,2,1,0,0,2,0,3,1,1,0,2
8482,Egypt,,2020-08-03,2,2,0,1,1,1,1,2,0,1,1,0
8483,Egypt,,2020-08-04,0,0,0,2,1,0,1,3,0,0,0,1
8484,Egypt,,2020-08-05,1,2,1,0,0,1,0,0,0,2,1,1
8485,El Salvador,,2020-08-01,2,1,1,3,0,1,1,1,0,2,1,2
8486,El Salvador,,2020-08-02,2,0,0,2,1,1,0,1,0,1,1,2
8487,El Salvador,,2020-08-03,2,0,0,0,0,1,1,0,0,2,0,3
8488,El Salvador,,2020-08-04,2,1,0,1,0,2,0,2,1,2,0,2
8489,El Salvador,,2020-08-05,0,0,0,2,0,2,0,3,1,1,0,2
8490,Eritrea,,2020-08-01,2,2,1,1,1,0,1,1,1,2,1,0
8491,Eritrea,,2020-08-02,2,1,0,0,1,1,0,0,1,2,0,3
8492,Eritrea,,2020-08-03,1,0,0,1,0,1,0,1,1,0,0,0
8493,Eritrea,,2020-08-04,0,0,0,2,0,2,1,3,1,2,1,2
8494,Eritrea,,2020-08-05,1,2,0,1,1,1,0,0,0,2,0,2
8495,Estonia,,2020-08-01,1,1,1,0,1,2,1,0,1,0,0,2
8496,Estonia,,2020-08-02,1,1,0,0,1,0,1,1,1,1,0,0
8497,Estonia,,2020-08-03,2,2,0,3,0,2,0,1,0,1,0,1
8498,Estonia,,2020-08-04,0,2,1,0,0,2,1,3,0,2,1,1
8499,Estonia,,2020-08-05,2,2,1,0,0,0,1,0,1,1,1,0
8500,Eswatini,,2020-08-01,2,0,0,3,0,0,0,2,1,1,1,2
8501,Eswatini,,2020-08-02,1,1,0,0,1,1,0,1,0,0,0,2
8502,Eswatini,,2020-08-03,0,2,1,1,1,1,1,0,1,0,1,0
8503,Eswatini,,2020-08-04,1,0,0,0,0,0,1,0,1,2,1,3
8504,Eswatini,,2020-08-05,1,0,1,3,0,1,0,2,0,1,1,1
8505,Ethiopia,,2020-08-01,0,0,1,1,0,1,1,3,0,2,1,1
8506,Ethiopia,,2020-08-02,1,0,1,0,0,1,1,0,1,2,0,1
8507,Ethiopia,,2020-08-03,2,1,1,3,0,1,0,2,1,0,1,1
8508,Ethiopia,,2020-08-04,0,2,0,3,0,0,1,0,0,2,1,0
8509,Ethiopia,,2020-08-05,0,2,0,1,0,1,1,3,1,0,1,0
8510,Faeroe Islands,,2020-08-01,0,1,0,2,1,0,0,1,0,2,0,1
8511,Faeroe Islands,,2020-08-02,2,1,0,0,0,2,0,0,0,0,1,0
8512,Faeroe Islands,,2020-08-03,1,0,0,3,1,2,0,3,0,0,1,0
8513,Faeroe Islands,,2020-08-04,1,0,1,1,1,1,1,2,0,2,1,2
8514,Faeroe Islands,,2020-08-05,2,2,0,0,1,0,0,2,1,2,1,1
8515,Fiji,,2020-08-01,1,1,1,1,1,2,1,3,1,2,1,3
8516,Fiji,,2020-08-02,1,1,0,1,1,2,1,1,0,2,1,2
8517,Fiji,,2020-08-03,1,2,0,0,0,2,0,0,1,2,1,3
8518,Fiji,,2020-08-04,2,1,1,0,0,0,0,2,1,1,0,0
8519,Fiji,,2020-08-05,0,0,0,2,1,1,0,3,0,2,1,2
8520,Finland,,2020-08-01,0,2,0,2,0,0,1,0,0,1,1,0
8521,Finland,,2020-08-02,0,1,0,3,0,0,1,1,0,1,1,1
8522,Finland,,2020-08-03,2,0,1,1,1,2,1,3,1,0,0,0
8523,Finland,,2020-08-04,2,1,1,3,0,2,0,3,0,1,1,2
8524,Finland,,2020-08-05,0,2,1,1,1,0,0,2,1,1,1,1
8525,France,,2020-08-01,2,0,1,3,0,0,1,2,0,2,1,2
8526,France,,2020-08-02,1,2,1,3,0,0,1,0,1,0,0,2
8527,France,,2020-08-03,2,2,0,0,0,1,1,3,0,2,1,3
8528,France,,2020-08-04,0,0,0,1,1,0,0,3,1,0,1,2
8529,France,,2020-08-05,1,2,0,1,0,2,0,1,0,2,0,0
8530,Gabon,,2020-08-01,1,0,1,1,1,1,0,2,0,1,0,1
8531,Gabon,,2020-08-02,0,2,0,2,1,1,1,1,0,0,1,2
8532,Gabon,,2020-08-03,0,0,1,3,0,1,0,0,0,2,0,0
8533,Gabon,,2020-08-04,2,2,0,3,0,1,0,3,0,0,1,0
8534,Gabon,,2020-08-05,1,2,1,2,1,2,1,3,0,1,0,3
8535,Gambia,,2020-08-01,1,2,1,1,1,1,0,1,1,0,0,1
8536,Gambia,,2020-08-02,1,0,0,3,0,0,1,2,1,1,1,0
8537,Gambia,,2020-08-03,1,0,0,0,1,2,0,1,1,0,0,1
8538,Gambia,,2020-08-04,1,1,0,2,0,1,1,0,1,0,1,0
8539,Gambia,,2020-08-05,2,2,1,2,0,0,0,3,1,2,1,2
8540,Georgia,,2020-08-01,0,0,0,2,0,0,0,2,0,2,1,1
8541,Georgia,,2020-08-02,1,0,0,3,0,1,0,0,0,1,0,1
8542,Georgia,,2020-08-03,0,0,0,2,0,1,0,0,0,1,1,1
8543,Georgia,,2020-08-04,2,2,1,0,1,0,0,1,0,1,1,3
8544,Georgia,,2020-08-05,0,2,1,2,0,1,1,1,0,2,1,0
8545,Germany,,2020-08-01,2,2,1,0,0,1,1,0,0,1,1,0
8546,Germany,,2020-08-02,2,1,0,3,1,1,1,3,0,0,0,3
8547,Germany,,2020-08-03,1,1,0,2,1,1,0,3,0,2,0,3
8548,Germany,,2020-08-04,0,2,0,3,0,1,0,3,0,2,1,3
8549,Germany,,2020-08-05,1,1,1,3,0,1,0,1,1,1,0,2
8550,Ghana,,2020-08-01,2,0,0,1,0,0,1,0,1,2,0,3
8551,Ghana,,2020-08-02,2,0,1,1,0,2,0,1,0,0,0,2
8552,Ghana,,2020-08-03,0,1,1,3,0,0,1,0,0,2,0,0
8553,Ghana,,2020-08-04,2,0,0,0,0,0,0,2,0,1,0,3
8554,Ghana,,2020-08-05,2,2,0,0,0,1,1,3,1,0,0,2
8555,Greece,,2020-08-01,2,1,1,1,0,1,0,0,1,0,1,3
8556,Greece,,2020-08-02,2,2,1,0,1,2,1,1,0,0,0,0
8557,Greece,,2020-08-03,1,2,0,3,1,0,1,0,0,2,1,2
8558,Greece,,2020-08-04,2,2,1,3,0,2,0,1,1,2,1,0
8559,Greece,,2020-08-05,0,0,1,3,0,1,0,0,0,2,1,3
8560,Greenland,,2020-08-01,0,1,1,3,0,2,1,3,0,0,0,1
8561,Greenland,,2020-08-02,1,0,0,1,0,1,0,2,0,1,0,2
