,CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings
4837,Burundi,,2020-08-03,1,1,0,0,0,2,0,0,0,2,1,0
4838,Burundi,,2020-08-04,1,0,0,0,0,1,1,3,1,1,1,2
4839,Burundi,,2020-08-05,1,0,0,2,0,2,1,1,1,2,1,1
4840,Cambodia,,2020-08-01,2,0,0,2,1,1,1,3,1,2,0,0
4841,Cambodia,,2020-08-02,0,1,0,1,0,0,1,1,0,1,1,2
4842,Cambodia,,2020-08-03,2,1,1,0,0,2,0,2,0,2,0,1
4843,Cambodia,,2020-08-04,2,1,1,2,1,0,1,2,0,2,1,2
4844,Cambodia,,2020-08-05,1,1,1,1,1,1,0,1,1,0,1,0
4845,Cameroon,,2020-08-01,0,0,1,2,0,1,0,3,0,0,0,2
4846,Cameroon,,2020-08-02,1,2,1,1,1,2,0,2,1,1,1,0
4847,Cameroon,,2020-08-03,2,1,0,1,0,2,1,0,0,1,0,3
4848,Cameroon,,2020-08-04,1,0,0,3,1,1,1,3,0,0,1,2
4849,Cameroon,,2020-08-05,2,0,0,1,1,2,1,0,0,1,0,2
4850,Canada,,2020-08-01,2,0,1,1,1,0,1,1,0,0,1,1
4851,Canada,,2020-08-02,2,1,0,0,1,1,1,3,1,0,0,0
4852,Canada,,2020-08-03,2,0,1,0,1,1,1,2,1,0,0,2
4853,Canada,,2020-08-04,2,1,1,1,1,2,0,3,1,1,0,3
4854,Canada,,2020-08-05,2,0,0,1,1,2,1,0,0,1,0,1
4855,Cape Verde,,2020-08-01,1,0,0,1,1,2,0,2,1,1,1,3
4856,Cape Verde,,2020-08-02,0,2,0,0,0,0,1,3,1,2,0,3
4857,Cape Verde,,2020-08-03,1,2,1,1,0,2,1,2,1,0,1,3
4858,Cape Verde,,2020-08-04,0,0,0,0,1,1,1,0,0,1,1,0
4859,Cape Verde,,2020-08-05,0,0,0,0,1,2,1,3,0,1,0,0
4860,Central African Republic,,2020-08-01,2,2,1,0,0,0,1,3,1,0,1,2
4861,Central African Republic,,2020-08-02,0,1,1,0,0,2,1,0,0,2,1,0
4862,Central African Republic,,2020-08-03,1,2,0,0,0,2,0,3,1,0,0,1
4863,Central African Republic,,2020-08-04,0,2,1,2,0,0,0,3,0,2,1,2
4864,Central African Republic,,2020-08-05,1,2,1,0,1,2,0,0,1,2,0,3
4865,Chad,,2020-08-01,0,1,0,0,1,2,1,0,0,2,0,1
4866,Chad,,2020-08-02,0,0,0,2,1,0,1,0,0,0,0,2
4867,Chad,,2020-08-03,1,0,0,1,1,0,1,0,1,1,1,0
4868,Chad,,2020-08-04,1,2,0,2,1,1,0,0,1,2,0,2
4869,Chad,,2020-08-05,1,1,1,3,1,1,1,2,0,1,0,1
4870,Chile,,2020-08-01,2,1,0,3,1,0,1,2,0,0,1,1
4871,Chile,,2020-08-02,2,2,1,3,1,0,0,3,0,1,1,0
4872,Chile,,2020-08-03,2,1,0,1,0,2,0,1,1,2,0,1
4873,Chile,,2020-08-04,1,2,0,3,1,0,0,2,1,2,0,1
4874,Chile,,2020-08-05,2,2,1,3,0,0,1,0,0,1,1,2
4875,China,,2020-08-01,1,2,1,1,0,2,1,2,0,1,1,3
4876,China,,2020-08-02,1,0,0,2,0,0,0,3,0,0,1,1
4877,China,,2020-08-03,1,1,0,1,1,0,0,3,0,0,0,0
4878,China,,2020-08-04,1,0,0,0,1,2,0,2,1,0,0,0
4879,China,,2020-08-05,2,2,1,0,0,2,1,0,0,1,1,2
4880,Colombia,,2020-08-01,1,2,0,3,0,1,0,3,0,2,1,1
4881,Colombia,,2020-08-02,2,0,0,0,1,2,1,3,0,0,1,1
4882,Colombia,,2020-08-03,0,1,0,3,1,2,0,0,1,2,1,1
4883,Colombia,,2020-08-04,2,1,0,1,1,0,0,1,1,2,1,3
4884,Colombia,,2020-08-05,1,1,0,3,0,2,1,2,0,0,1,2
4885,Comoros,,2020-08-01,0,0,0,3,0,0,0,0,1,1,0,3
4886,Comoros,,2020-08-02,2,0,1,3,1,2,0,2,0,2,1,3
4887,Comoros,,2020-08-03,2,1,1,2,0,0,0,1,0,1,0,1
4888,Comoros,,2020-08-04,0,1,0,1,1,2,1,0,0,1,1,0
4889,Comoros,,2020-08-05,1,2,0,1,1,2,1,0,1,1,1,0
4890,Congo,,2020-08-01,2,1,1,3,1,0,0,3,1,0,1,0
4891,Congo,,2020-08-02,2,0,1,1,1,0,1,0,1,0,0,0
4892,Congo,,2020-08-03,1,0,0,2,0,2,0,1,1,0,1,0
4893,Congo,,2020-08-04,2,0,1,2,1,2,0,0,1,2,0,2
4894,Congo,,2020-08-05,2,0,0,1,1,2,1,3,0,2,0,3
4895,Costa Rica,,2020-08-01,1,2,0,1,0,0,0,0,0,1,1,2
4896,Costa Rica,,2020-08-02,1,0,0,3,0,1,1,3,0,1,1,1
4897,Costa Rica,,2020-08-03,1,0,1,1,1,1,0,3,1,2,0,2
4898,Costa Rica,,2020-08-04,1,0,1,1,1,1,1,3,0,2,0,1
4899,Costa Rica,,2020-08-05,2,2,0,1,0,2,1,2,1,0,1,1
4900,Cote d'Ivoire,,2020-08-01,1,2,0,2,0,2,1,0,1,0,1,0
4901,Cote d'Ivoire,,2020-08-02,0,2,0,0,0,2,1,1,0,0,0,2
4902,Cote d'Ivoire,,2020-08-03,0,1,1,3,0,1,1,0,0,2,1,3
4903,Cote d'Ivoire,,2020-08-04,2,1,0,1,1,1,1,2,1,0,1,2
4904,Cote d'Ivoire,,2020-08-05,0,2,0,0,1,2,1,0,0,0,1,1
4905,Croatia,,2020-08-01,2,2,0,2,1,2,0,1,0,2,0,2
4906,Croatia,,2020-08-02,2,0,1,0,1,0,1,3,0,0,0,2
4907,Croatia,,2020-08-03,1,0,1,3,0,0,0,3,0,2,1,3
4908,Croatia,,2020-08-04,0,1,0,1,0,2,0,2,0,2,0,2
4909,Croatia,,2020-08-05,2,2,0,2,1,1,1,3,0,0,1,3
4910,Cuba,,2020-08-01,1,1,0,3,1,1,0,3,0,1,0,3
4911,Cuba,,2020-08-02,1,2,0,3,1,0,0,0,0,2,1,0
4912,Cuba,,2020-08-03,0,0,1,1,1,2,0,1,0,2,1,1
4913,Cuba,,2020-08-04,0,2,0,1,1,2,0,2,0,2,1,3
4914,Cuba,,2020-08-05,2,0,0,2,1,2,1,2,0,0,1,1
4915,Cyprus,,2020-08-01,2,2,0,1,1,1,0,1,0,1,0,1
4916,Cyprus,,2020-08-02,2,0,1,0,0,0,1,3,1,1,0,0
4917,Cyprus,,2020-08-03,1,2,1,0,1,2,1,0,0,0,1,3
4918,Cyprus,,2020-08-04,2,2,0,2,0,0,0,1,1,2,1,0
4919,Cyprus,,2020-08-05,0,2,0,2,1,1,0,0,1,1,1,1
4920,Czech Republic,,2020-08-01,1,2,0,3,0,2,0,1,0,2,1,2
4921,Czech Republic,,2020-08-02,2,0,1,2,1,2,1,1,0,0,1,0
4922,Czech Republic,,2020-08-03,0,1,1,3,0,1,1,0,0,0,0,1
4923,Czech Republic,,2020-08-04,1,1,1,1,1,1,0,2,0,1,1,0
4924,Czech Republic,,2020-08-05,0,2,1,2,1,0,0,3,1,0,0,0
4925,Democratic Republic of Congo,,2020-08-01,2,1,0,3,1,0,0,3,0,2,1,1
4926,Democratic Republic of Congo,,2020-08-02,2,2,0,1,1,0,1,2,0,1,0,0
4927,Democratic Republic of Congo,,2020-08-03,2,2,1,1,1,2,0,0,1,1,1,1
4928,Democratic Republic of Congo,,2020-08-04,1,0,0,2,0,2,1,3,1,0,0,1
4929,Democratic Republic of Congo,,2020-08-05,2,2,0,3,1,2,1,2,1,0,0,2
4930,Denmark,,2020-08-01,0,1,0,2,0,1,1,2,0,0,0,2
4931,Denmark,,2020-08-02,2,2,1,2,1,1,0,2,1,1,1,3
4932,Denmark,,2020-08-03,0,1,1,3,1,0,0,0,1,0,1,3
4933,Denmark,,2020-08-04,1,0,1,1,1,0,0,1,1,1,0,1
4934,Denmark,,2020-08-05,0,0,0,2,1,2,0,0,0,1,0,1
4935,Djibouti,,2020-08-01,1,2,0,0,1,0,1,1,1,2,1,3
4936,Djibouti,,2020-08-02,2,2,1,2,0,1,1,0,1,2,0,1
4937,Djibouti,,2020-08-03,1,2,1,1,1,0,1,2,0,2,0,3
4938,Djibouti,,2020-08-04,0,2,0,1,0,2,1,2,1,0,1,3
4939,Djibouti,,2020-08-05,1,1,1,0,1,1,0,3,0,2,0,0
4940,Dominica,,2020-08-01,0,2,0,3,1,2,0,2,0,1,0,2
4941,Dominica,,2020-08-02,2,0,0,1,1,0,1,3,0,2,1,1
4942,Dominica,,2020-08-03,1,0,1,3,1,2,0,2,1,1,0,3
4943,Dominica,,2020-08-04,1,0,1,0,0,2,1,0,1,1,0,1
4944,Dominica,,2020-08-05,2,2,0,3,1,1,0,2,1,1,0,3
4945,Dominican Republic,,2020-08-01,2,0,1,0,1,0,0,0,0,0,1,1
4946,Dominican Republic,,2020-08-02,1,1,1,1,0,2,0,3,1,2,1,0
4947,Dominican Republic,,2020-08-03,2,1,0,3,0,2,1,0,0,0,1,3
4948,Dominican Republic,,2020-08-04,0,1,0,1,0,0,0,0,1,2,0,3
4949,Dominican Republic,,2020-08-05,0,2,1,1,1,0,1,0,1,0,1,3
4950,Ecuador,,2020-08-01,2,1,0,2,0,0,0,2,0,1,0,1
4951,Ecuador,,2020-08-02,1,1,0,3,0,2,0,2,0,1,1,1
4952,Ecuador,,2020-08-03,2,1,0,2,1,0,1,0,1,1,0,3
4953,Ecuador,,2020-08-04,0,0,1,0,0,0,1,2,0,0,0,2
4954,Ecuador,,2020-08-05,2,1,0,1,1,1,1,3,1,0,1,0
4955,Egypt,,2020-08-01,0,2,0,3,0,2,0,3,1,1,0,0
4956,Egypt,,2020-08-02,1,2,1,1,0,1,1,0,1,0,1,1
4957,Egypt,,2020-08-03,0,2,1,1,0,1,0,2,0,0,1,0
4958,Egypt,,2020-08-04,1,1,0,0,0,0,0,2,1,1,1,3
4959,Egypt,,2020-08-05,1,2,1,2,0,2,0,2,0,0,0,0
4960,El Salvador,,2020-08-01,1,2,1,1,1,2,1,1,1,1,0,3
4961,El Salvador,,2020-08-02,1,1,1,2,1,1,1,1,0,0,0,1
4962,El Salvador,,2020-08-03,0,2,0,3,1,1,0,2,1,0,1,1
4963,El Salvador,,2020-08-04,2,2,1,3,0,1,0,1,0,1,0,0
4964,El Salvador,,2020-08-05,2,1,0,3,0,1,0,3,0,1,1,1
4965,Eritrea,,2020-08-01,1,2,0,1,1,1,1,3,0,1,0,1
4966,Eritrea,,2020-08-02,1,1,1,0,0,2,1,3,0,1,1,2
4967,Eritrea,,2020-08-03,0,0,0,1,0,1,0,2,1,1,1,0
4968,Eritrea,,2020-08-04,2,0,0,0,0,2,0,1,1,0,0,2
4969,Eritrea,,2020-08-05,1,0,0,0,0,0,0,3,1,1,0,2
4970,Estonia,,2020-08-01,2,0,0,0,1,2,1,1,1,1,0,3
4971,Estonia,,2020-08-02,2,0,0,3,0,0,0,3,0,2,1,0
4972,Estonia,,2020-08-03,1,2,0,3,1,2,0,2,1,0,0,2
4973,Estonia,,2020-08-04,2,2,0,0,0,1,0,0,1,2,1,2
4974,Estonia,,2020-08-05,1,0,0,3,0,1,0,3,0,1,0,3
4975,Eswatini,,2020-08-01,1,2,1,3,0,1,1,2,0,2,0,2
4976,Eswatini,,2020-08-02,2,1,0,3,1,0,1,1,1,0,1,1
4977,Eswatini,,2020-08-03,0,2,0,3,0,0,1,0,0,0,0,2
4978,Eswatini,,2020-08-04,1,2,0,1,0,1,0,2,0,0,1,1
4979,Eswatini,,2020-08-05,1,2,0,0,0,0,0,2,1,2,1,2
4980,Ethiopia,,2020-08-01,1,2,0,1,0,2,1,3,0,2,1,2
4981,Ethiopia,,2020-08-02,2,1,0,3,0,2,0,0,0,2,0,3
4982,Ethiopia,,2020-08-03,1,0,1,2,0,2,1,1,1,1,0,3
4983,Ethiopia,,2020-08-04,1,2,1,3,0,1,0,3,1,1,1,3
4984,Ethiopia,,2020-08-05,0,2,1,0,1,0,0,1,0,1,0,1
4985,Faeroe Islands,,2020-08-01,1,2,0,2,1,0,0,3,1,1,0,1
4986,Faeroe Islands,,2020-08-02,2,1,0,3,0,1,0,2,1,1,0,3
4987,Faeroe Islands,,2020-08-03,0,0,0,0,0,2,0,1,0,0,0,2
4988,Faeroe Islands,,2020-08-04,0,0,1,0,1,1,1,1,0,1,1,1
4989,Faeroe Islands,,2020-08-05,0,0,1,0,1,2,1,1,0,2,1,1
4990,Fiji,,2020-08-01,0,0,1,1,1,1,1,1,0,1,1,1
4991,Fiji,,2020-08-02,2,1,0,3,0,1,1,2,0,0,0,2
4992,Fiji,,2020-08-03,2,2,1,1,0,1,0,3,0,0,1,1
4993,Fiji,,2020-08-04,1,2,0,2,0,1,1,3,1,2,0,2
4994,Fiji,,2020-08-05,1,2,0,1,0,1,0,2,0,0,0,3
4995,Finland,,2020-08-01,0,2,1,3,1,1,1,2,1,2,1,1
4996,Finland,,2020-08-02,1,0,0,0,0,2,1,0,1,1,0,3
4997,Finland,,2020-08-03,0,1,0,1,1,0,0,1,1,2,1,2
4998,Finland,,2020-08-04,0,2,0,0,1,0,1,3,1,1,1,3
4999,Finland,,2020-08-05,2,0,0,2,0,0,0,0,1,0,0,1
5000,France,,2020-08-01,2,1,0,1,0,0,1,1,0,1,0,3
5001,France,,2020-08-02,1,1,1,0,1,1,0,1,0,2,0,1
5002,France,,2020-08-03,2,2,0,3,0,1,1,2,0,1,1,3
5003,France,,2020-08-04,2,2,1,3,0,2,0,3,0,0,1,2
5004,France,,2020-08-05,1,0,1,1,0,0,1,3,0,1,1,2
5005,Gabon,,2020-08-01,0,1,1,2,0,1,0,2,1,0,0,1
5006,Gabon,,2020-08-02,1,0,0,0,1,2,1,3,0,2,1,0
5007,Gabon,,2020-08-03,0,1,1,3,0,1,0,3,1,1,1,3
5008,Gabon,,2020-08-04,0,2,0,3,1,0,1,3,1,2,0,0
5009,Gabon,,2020-08-05,2,1,1,0,0,1,0,1,0,1,0,3
5010,Gambia,,2020-08-01,2,1,1,1,1,0,1,3,1,2,1,0
5011,Gambia,,2020-08-02,0,2,0,0,1,2,1,3,1,1,0,3
5012,Gambia,,2020-08-03,1,0,0,2,0,2,0,3,1,1,0,3
5013,Gambia,,2020-08-04,1,1,0,1,1,1,1,1,0,1,0,1
5014,Gambia,,2020-08-05,2,1,1,1,0,0,1,2,1,0,0,2
5015,Georgia,,2020-08-01,0,2,0,2,1,2,0,1,0,1,1,0
5016,Georgia,,2020-08-02,2,0,0,0,1,0,1,0,0,1,1,1
5017,Georgia,,2020-08-03,2,1,1,0,1,1,0,2,1,0,1,2
5018,Georgia,,2020-08-04,1,1,0,1,1,0,0,3,1,2,1,1
5019,Georgia,,2020-08-05,1,1,1,3,1,2,0,1,1,1,1,2
5020,Germany,,2020-08-01,2,0,1,0,1,2,0,3,0,0,0,2
5021,Germany,,2020-08-02,2,0,1,1,1,1,0,2,0,0,1,0
5022,Germany,,2020-08-03,1,2,0,1,1,1,0,3,1,2,0,2
5023,Germany,,2020-08-04,1,0,1,0,0,0,0,2,0,0,1,0
5024,Germany,,2020-08-05,0,2,0,2,1,0,1,1,0,2,1,3
5025,Ghana,,2020-08-01,1,0,0,0,0,1,1,1,1,1,0,3
5026,Ghana,,2020-08-02,1,2,0,2,1,1,0,1,1,1,1,1
5027,Ghana,,2020-08-03,0,1,1,0,0,0,0,0,0,1,1,3
5028,Ghana,,2020-08-04,1,1,0,0,0,0,0,2,0,0,1,3
5029,Ghana,,2020-08-05,0,2,0,1,0,0,0,2,1,1,1,0
5030,Greece,,2020-08-01,2,0,0,2,1,2,1,0,1,2,0,3
5031,Greece,,2020-08-02,1,0,0,0,0,2,0,3,1,2,0,0
5032,Greece,,2020-08-03,0,2,1,3,1,0,1,1,0,1,0,3
5033,Greece,,2020-08-04,0,0,0,0,0,0,0,0,0,2,1,0
5034,Greece,,2020-08-05,2,1,1,1,0,2,0,0,1,2,1,2
5035,Greenland,,2020-08-01,0,2,0,2,1,1,1,1,0,2,0,3
5036,Greenland,,2020-08-02,0,0,1,2,1,0,0,1,0,0,0,3
