,CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings
9591,Congo,,2020-08-02,0,1,1,0,0,0,1,1,0,1,1,0
9592,Congo,,2020-08-03,2,2,0,3,0,1,1,3,1,2,1,2
9593,Congo,,2020-08-04,2,2,0,1,1,1,0,0,1,2,1,1
9594,Congo,,2020-08-05,2,2,0,1,0,1,1,0,1,2,0,3
9595,Costa Rica,,2020-08-01,1,2,0,2,0,0,0,0,0,0,1,1
9596,Costa Rica,,2020-08-02,1,1,0,3,0,2,1,3,0,0,0,3
9597,Costa Rica,,2020-08-03,0,2,0,2,0,1,0,1,1,0,0,1
9598,Costa Rica,,2020-08-04,2,1,1,0,1,1,0,0,0,0,1,0
9599,Costa Rica,,2020-08-05,2,2,1,2,1,1,1,3,0,1,0,1
9600,Cote d'Ivoire,,2020-08-01,1,1,1,3,0,0,0,3,1,2,0,3
9601,Cote d'Ivoire,,2020-08-02,1,0,0,1,1,2,0,0,1,2,0,0
9602,Cote d'Ivoire,,2020-08-03,2,1,0,3,0,1,0,0,1,1,1,2
9603,Cote d'Ivoire,,2020-08-04,1,1,1,2,1,1,1,0,1,0,1,3
9604,Cote d'Ivoire,,2020-08-05,1,2,0,1,0,0,0,1,1,1,1,2
9605,Croatia,,2020-08-01,2,2,1,1,1,2,1,0,0,2,1,1
9606,Croatia,,2020-08-02,0,0,0,3,0,0,0,1,0,1,1,3
9607,Croatia,,2020-08-03,2,1,1,1,1,2,1,3,0,0,1,3
9608,Croatia,,2020-08-04,1,2,0,3,1,1,0,0,0,0,1,2
9609,Croatia,,2020-08-05,2,0,1,3,1,0,1,3,1,2,1,0
9610,Cuba,,2020-08-01,2,2,0,1,1,2,0,1,1,2,1,1
9611,Cuba,,2020-08-02,1,2,1,0,1,2,1,3,0,0,1,1
9612,Cuba,,2020-08-03,2,1,0,2,1,1,0,3,1,1,0,3
9613,Cuba,,2020-08-04,2,0,0,2,1,1,1,1,1,0,1,0
9614,Cuba,,2020-08-05,0,0,0,3,1,0,1,0,1,0,0,0
9615,Cyprus,,2020-08-01,2,1,0,2,1,1,0,1,0,1,0,1
9616,Cyprus,,2020-08-02,0,1,0,0,1,1,0,0,1,2,0,0
9617,Cyprus,,2020-08-03,2,2,1,1,0,2,0,0,0,0,0,2
9618,Cyprus,,2020-08-04,1,0,0,2,1,2,1,0,0,0,1,2
9619,Cyprus,,2020-08-05,2,1,0,3,1,2,1,2,1,0,1,2
9620,Czech Republic,,2020-08-01,1,0,0,2,1,1,0,0,0,2,0,2
9621,Czech Republic,,2020-08-02,2,0,0,3,1,0,0,1,0,0,0,1
9622,Czech Republic,,2020-08-03,2,0,0,0,0,2,0,2,0,2,0,3
9623,Czech Republic,,2020-08-04,0,2,1,0,0,2,0,2,1,2,1,1
9624,Czech Republic,,2020-08-05,0,1,1,3,0,0,0,2,1,2,1,2
9625,Democratic Republic of Congo,,2020-08-01,1,1,0,0,1,0,0,2,1,0,1,2
9626,Democratic Republic of Congo,,2020-08-02,2,1,1,1,1,2,1,0,0,2,1,3
9627,Democratic Republic of Congo,,2020-08-03,2,2,0,2,1,1,1,1,1,0,1,3
9628,Democratic Republic of Congo,,2020-08-04,2,2,1,3,0,1,0,1,0,2,0,2
9629,Democratic Republic of Congo,,2020-08-05,0,0,1,2,0,0,1,2,1,0,1,1
9630,Denmark,,2020-08-01,0,2,1,1,1,1,0,2,0,0,0,3
9631,Denmark,,2020-08-02,2,1,1,3,0,2,1,0,0,0,1,1
9632,Denmark,,2020-08-03,1,0,1,0,0,2,1,0,0,0,1,0
9633,Denmark,,2020-08-04,2,2,0,0,1,0,1,1,1,0,0,1
9634,Denmark,,2020-08-05,2,0,0,3,0,2,1,1,1,2,1,1
9635,Djibouti,,2020-08-01,1,1,1,3,1,1,1,3,1,2,0,0
9636,Djibouti,,2020-08-02,2,0,0,2,1,0,0,1,0,0,1,0
9637,Djibouti,,2020-08-03,0,1,0,1,1,2,0,0,0,0,0,3
9638,Djibouti,,2020-08-04,1,0,1,0,1,0,1,0,0,1,0,0
9639,Djibouti,,2020-08-05,2,0,0,2,0,1,0,2,0,2,1,3
9640,Dominica,,2020-08-01,1,0,0,3,0,0,0,0,0,2,1,0
9641,Dominica,,2020-08-02,1,1,1,0,0,0,1,2,0,1,1,1
9642,Dominica,,2020-08-03,2,1,1,2,0,2,1,3,0,0,0,1
9643,Dominica,,2020-08-04,0,0,0,0,0,2,1,2,1,1,1,2
9644,Dominica,,2020-08-05,0,0,1,0,1,0,0,3,0,2,1,0
9645,Dominican Republic,,2020-08-01,2,0,1,1,0,2,0,0,0,0,1,1
9646,Dominican Republic,,2020-08-02,2,2,0,2,1,0,0,2,1,2,0,2
9647,Dominican Republic,,2020-08-03,1,2,0,1,1,1,1,3,1,0,1,0
9648,Dominican Republic,,2020-08-04,0,1,1,1,1,1,0,1,1,2,0,0
9649,Dominican Republic,,2020-08-05,1,0,1,1,1,2,1,2,0,0,1,1
9650,Ecuador,,2020-08-01,0,0,1,1,0,0,1,3,1,1,1,0
9651,Ecuador,,2020-08-02,0,0,0,3,0,2,1,3,1,2,1,1
9652,Ecuador,,2020-08-03,0,2,1,3,1,1,0,2,0,0,1,3
9653,Ecuador,,2020-08-04,1,2,1,0,0,0,1,0,0,1,1,2
9654,Ecuador,,2020-08-05,2,1,1,2,0,0,0,3,0,0,1,3
9655,Egypt,,2020-08-01,1,0,1,1,1,2,0,3,0,1,0,3
9656,Egypt,,2020-08-02,2,2,0,1,0,1,1,2,0,1,0,2
9657,Egypt,,2020-08-03,0,0,1,2,0,0,1,0,1,2,0,3
9658,Egypt,,2020-08-04,0,2,1,1,1,2,0,0,0,2,1,0
9659,Egypt,,2020-08-05,0,1,0,0,1,0,0,1,0,2,0,0
9660,El Salvador,,2020-08-01,0,0,0,1,1,2,0,1,0,0,0,1
9661,El Salvador,,2020-08-02,1,1,0,2,1,0,0,3,0,2,0,3
9662,El Salvador,,2020-08-03,2,0,1,2,1,0,0,2,1,1,1,2
9663,El Salvador,,2020-08-04,1,0,0,0,0,0,0,2,1,0,1,3
9664,El Salvador,,2020-08-05,0,0,0,2,0,2,0,0,0,2,1,3
9665,Eritrea,,2020-08-01,0,0,1,1,0,2,1,0,1,2,0,2
9666,Eritrea,,2020-08-02,1,2,1,0,1,2,0,0,1,2,1,0
9667,Eritrea,,2020-08-03,0,1,0,0,1,0,0,3,0,1,0,0
9668,Eritrea,,2020-08-04,1,2,0,1,1,1,0,3,0,0,0,2
9669,Eritrea,,2020-08-05,2,2,1,1,0,0,1,0,1,1,1,1
9670,Estonia,,2020-08-01,2,2,0,0,1,2,1,3,1,0,0,2
9671,Estonia,,2020-08-02,1,2,1,2,0,2,1,3,0,1,0,1
9672,Estonia,,2020-08-03,1,2,1,2,0,0,0,0,1,1,0,1
9673,Estonia,,2020-08-04,1,0,0,2,1,2,1,0,0,1,1,1
9674,Estonia,,2020-08-05,2,2,0,1,1,2,1,0,0,2,1,0
9675,Eswatini,,2020-08-01,0,2,0,1,1,1,0,0,1,1,1,0
9676,Eswatini,,2020-08-02,0,2,0,3,0,1,0,0,1,1,1,2
9677,Eswatini,,2020-08-03,0,0,0,0,0,2,1,1,0,0,1,3
9678,Eswatini,,2020-08-04,2,2,1,1,0,0,0,1,0,1,0,3
9679,Eswatini,,2020-08-05,0,0,0,0,0,2,1,3,1,0,0,1
9680,Ethiopia,,2020-08-01,1,1,0,0,0,1,1,3,0,0,0,3
9681,Ethiopia,,2020-08-02,0,1,1,1,0,1,1,2,0,1,1,2
9682,Ethiopia,,2020-08-03,1,1,1,2,0,0,1,2,0,1,1,2
9683,Ethiopia,,2020-08-04,0,2,1,1,0,1,1,0,0,1,0,1
9684,Ethiopia,,2020-08-05,0,2,0,2,1,0,0,0,1,1,1,1
9685,Faeroe Islands,,2020-08-01,1,1,1,3,1,2,1,3,0,2,1,2
9686,Faeroe Islands,,2020-08-02,0,1,0,1,0,1,1,0,0,1,1,0
9687,Faeroe Islands,,2020-08-03,1,0,1,1,0,0,1,0,1,2,0,1
9688,Faeroe Islands,,2020-08-04,0,1,1,1,1,1,1,0,1,1,0,3
9689,Faeroe Islands,,2020-08-05,1,1,1,1,1,2,1,2,0,0,1,0
9690,Fiji,,2020-08-01,1,0,1,0,0,0,0,2,1,2,0,1
9691,Fiji,,2020-08-02,0,2,0,0,1,0,0,3,1,1,0,0
9692,Fiji,,2020-08-03,1,0,1,1,0,0,0,2,1,0,1,2
9693,Fiji,,2020-08-04,2,2,1,2,1,2,1,3,1,1,1,1
9694,Fiji,,2020-08-05,2,2,0,1,0,0,0,0,1,1,0,0
9695,Finland,,2020-08-01,0,1,1,3,1,2,1,2,0,0,1,0
9696,Finland,,2020-08-02,2,1,0,3,1,0,0,0,0,0,1,2
9697,Finland,,2020-08-03,2,0,0,2,1,1,0,1,1,1,0,3
9698,Finland,,2020-08-04,1,0,0,0,1,1,0,2,0,0,0,3
9699,Finland,,2020-08-05,1,1,0,0,1,0,0,3,0,2,0,0
9700,France,,2020-08-01,2,0,1,2,1,0,0,3,1,2,0,3
9701,France,,2020-08-02,2,0,0,0,0,2,1,2,1,1,0,3
9702,France,,2020-08-03,2,1,1,1,0,1,0,1,1,1,1,1
9703,France,,2020-08-04,0,1,0,2,0,0,1,1,0,2,1,0
9704,France,,2020-08-05,2,0,1,3,1,0,0,2,0,2,0,1
9705,Gabon,,2020-08-01,1,2,0,3,1,1,0,1,1,2,0,3
9706,Gabon,,2020-08-02,2,0,0,1,0,0,0,0,0,0,1,2
9707,Gabon,,2020-08-03,1,0,0,0,0,1,1,2,0,0,0,1
9708,Gabon,,2020-08-04,1,1,1,1,0,0,1,2,1,0,1,3
9709,Gabon,,2020-08-05,0,1,1,3,0,2,0,1,1,0,0,1
9710,Gambia,,2020-08-01,1,0,0,2,0,2,1,2,1,1,1,0
9711,Gambia,,2020-08-02,0,0,0,2,1,0,0,3,0,0,1,3
9712,Gambia,,2020-08-03,0,1,1,1,0,0,0,0,0,0,0,2
9713,Gambia,,2020-08-04,1,2,0,0,1,2,1,2,0,0,1,3
9714,Gambia,,2020-08-05,1,0,0,3,0,2,0,2,1,0,0,3
9715,Georgia,,2020-08-01,0,2,0,2,0,1,1,1,1,0,0,3
9716,Georgia,,2020-08-02,2,2,1,2,1,1,1,0,0,0,1,3
9717,Georgia,,2020-08-03,1,0,1,0,1,2,0,1,0,1,1,3
9718,Georgia,,2020-08-04,2,1,1,1,0,2,1,3,0,0,0,2
9719,Georgia,,2020-08-05,1,0,1,0,1,1,0,2,0,2,0,1
9720,Germany,,2020-08-01,0,2,1,2,1,0,1,2,0,1,0,1
9721,Germany,,2020-08-02,1,2,1,1,0,1,1,1,1,0,0,0
9722,Germany,,2020-08-03,1,0,1,2,1,2,0,3,0,0,1,1
9723,Germany,,2020-08-04,1,1,0,2,1,0,0,0,0,0,0,0
9724,Germany,,2020-08-05,1,0,1,3,1,0,1,1,1,0,0,0
9725,Ghana,,2020-08-01,1,0,0,1,1,2,1,1,0,1,1,1
9726,Ghana,,2020-08-02,2,0,0,2,0,1,1,3,0,2,0,3
9727,Ghana,,2020-08-03,2,2,1,3,1,0,1,2,0,2,0,1
9728,Ghana,,2020-08-04,0,1,0,1,0,2,1,3,0,1,1,0
9729,Ghana,,2020-08-05,0,2,0,1,1,2,1,2,0,0,0,0
9730,Greece,,2020-08-01,2,2,1,0,1,2,0,0,0,0,1,2
9731,Greece,,2020-08-02,2,2,0,3,0,1,1,3,1,1,1,3
9732,Greece,,2020-08-03,0,2,0,1,0,0,1,0,0,1,0,2
9733,Greece,,2020-08-04,0,2,1,1,0,0,1,0,0,0,1,1
9734,Greece,,2020-08-05,2,0,0,0,1,0,1,0,0,0,1,1
9735,Greenland,,2020-08-01,1,1,0,2,0,0,1,1,1,2,1,3
9736,Greenland,,2020-08-02,2,1,0,0,0,2,0,1,0,1,1,0
