,CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings
3605,Belize,,2020-08-01,1,1,0,0,1,1,1,3,1,2,0,3
3606,Belize,,2020-08-02,0,1,1,0,1,2,1,3,1,0,0,0
3607,Belize,,2020-08-03,0,1,1,1,1,2,0,1,0,0,0,1
3608,Belize,,2020-08-04,2,2,0,2,1,1,1,0,0,2,0,3
3609,Belize,,2020-08-05,0,1,1,2,1,2,1,3,1,2,0,1
3610,Benin,,2020-08-01,0,0,0,3,0,1,1,3,1,1,1,1
3611,Benin,,2020-08-02,2,0,0,3,1,1,1,2,1,2,1,3
3612,Benin,,2020-08-03,0,1,1,2,0,1,1,2,0,1,0,0
3613,Benin,,2020-08-04,2,2,0,0,1,2,1,3,0,2,0,0
3614,Benin,,2020-08-05,2,0,1,2,0,2,0,2,1,2,0,2
3615,Bermuda,,2020-08-01,2,0,0,0,1,0,1,1,0,0,0,2
3616,Bermuda,,2020-08-02,2,2,1,3,0,1,0,2,1,1,0,2
3617,Bermuda,,2020-08-03,2,0,1,1,0,1,1,0,0,0,1,1
3618,Bermuda,,2020-08-04,1,0,1,0,0,1,0,3,1,0,1,1
3619,Bermuda,,2020-08-05,0,2,1,0,1,0,1,1,1,1,0,1
3620,Bhutan,,2020-08-01,0,2,1,3,1,2,1,3,0,1,0,0
3621,Bhutan,,2020-08-02,2,2,1,2,1,2,0,3,1,1,1,0
3622,Bhutan,,2020-08-03,2,0,1,3,0,1,1,0,0,0,1,1
3623,Bhutan,,2020-08-04,0,0,1,3,0,2,0,1,0,2,1,2
3624,Bhutan,,2020-08-05,0,0,1,3,0,0,0,2,0,2,1,3
3625,Bolivia,,2020-08-01,2,1,1,2,1,0,1,2,1,2,1,3
3626,Bolivia,,2020-08-02,2,1,0,1,0,1,0,2,1,2,0,2
3627,Bolivia,,2020-08-03,2,0,1,3,0,1,0,3,1,0,1,2
3628,Bolivia,,2020-08-04,0,2,0,3,1,1,1,1,0,1,1,2
3629,Bolivia,,2020-08-05,2,0,0,3,0,2,0,2,0,2,0,0
3630,Bosnia and Herzegovina,,2020-08-01,0,0,1,2,1,1,0,3,1,1,0,0
3631,Bosnia and Herzegovina,,2020-08-02,2,1,0,1,0,2,1,0,1,1,0,2
3632,Bosnia and Herzegovina,,2020-08-03,1,0,0,0,0,0,1,1,1,2,1,1
3633,Bosnia and Herzegovina,,2020-08-04,2,0,1,1,0,0,0,1,0,1,1,3
3634,Bosnia and Herzegovina,,2020-08-05,2,0,1,3,0,2,1,1,1,1,0,0
3635,Botswana,,2020-08-01,2,0,0,0,0,0,1,1,0,1,0,3
3636,Botswana,,2020-08-02,1,1,0,2,1,2,1,1,0,1,0,2
3637,Botswana,,2020-08-03,0,2,1,0,0,0,1,0,0,1,0,2
3638,Botswana,,2020-08-04,2,1,0,0,1,1,0,2,0,1,0,0
3639,Botswana,,2020-08-05,1,2,1,2,0,0,0,1,1,0,0,1
3640,Brazil,,2020-08-01,2,0,1,2,1,1,1,1,1,1,0,0
3641,Brazil,,2020-08-02,1,1,1,1,1,1,1,3,0,2,1,3
3642,Brazil,,2020-08-03,0,2,1,3,0,0,1,2,1,0,0,0
3643,Brazil,,2020-08-04,1,1,1,1,0,1,0,1,0,1,0,0
3644,Brazil,,2020-08-05,1,1,0,1,1,2,1,0,1,1,1,2
3645,Brunei,,2020-08-01,1,1,0,2,0,0,0,1,0,0,0,2
3646,Brunei,,2020-08-02,2,0,1,1,0,1,1,0,1,2,1,0
3647,Brunei,,2020-08-03,0,0,0,2,0,1,1,3,0,2,1,2
3648,Brunei,,2020-08-04,1,0,0,2,1,2,1,1,1,2,0,2
3649,Brunei,,2020-08-05,2,0,1,1,1,2,1,3,1,2,0,3
3650,Bulgaria,,2020-08-01,2,1,0,2,0,0,0,1,0,2,1,1
3651,Bulgaria,,2020-08-02,0,1,1,0,1,0,1,0,0,1,1,2
3652,Bulgaria,,2020-08-03,1,2,0,1,0,2,1,3,1,2,0,1
3653,Bulgaria,,2020-08-04,0,0,1,3,0,0,0,2,1,2,0,0
3654,Bulgaria,,2020-08-05,1,0,1,2,0,0,0,1,1,0,1,2
3655,Burkina Faso,,2020-08-01,1,1,1,3,0,0,0,0,0,2,1,2
3656,Burkina Faso,,2020-08-02,2,0,1,2,1,0,0,1,1,2,1,3
3657,Burkina Faso,,2020-08-03,0,2,1,0,1,1,1,1,0,1,1,0
3658,Burkina Faso,,2020-08-04,0,0,0,0,1,0,1,3,0,2,1,0
3659,Burkina Faso,,2020-08-05,2,0,0,1,0,2,0,1,1,1,0,3
3660,Burundi,,2020-08-01,2,2,0,2,0,0,0,1,0,2,0,2
3661,Burundi,,2020-08-02,2,0,1,0,0,0,1,3,1,0,1,2
3662,Burundi,,2020-08-03,2,0,0,0,0,2,0,1,1,1,1,3
3663,Burundi,,2020-08-04,0,1,1,0,0,1,1,0,1,1,1,3
3664,Burundi,,2020-08-05,0,1,1,3,0,0,0,2,0,2,0,2
3665,Cambodia,,2020-08-01,2,0,0,0,0,1,0,0,0,0,0,1
3666,Cambodia,,2020-08-02,0,1,1,2,1,2,0,1,0,0,1,1
3667,Cambodia,,2020-08-03,1,1,1,1,1,1,0,2,0,2,0,2
3668,Cambodia,,2020-08-04,2,1,1,0,0,2,1,1,1,2,0,2
3669,Cambodia,,2020-08-05,2,1,1,1,1,1,1,3,0,1,1,2
3670,Cameroon,,2020-08-01,0,1,1,1,0,0,0,3,1,2,1,0
3671,Cameroon,,2020-08-02,2,1,1,3,0,0,1,3,0,1,1,3
3672,Cameroon,,2020-08-03,2,0,1,1,1,2,1,3,1,0,1,2
3673,Cameroon,,2020-08-04,0,0,0,0,0,1,0,0,0,1,1,3
3674,Cameroon,,2020-08-05,2,0,0,2,1,2,1,0,0,0,0,0
3675,Canada,,2020-08-01,0,2,1,3,0,0,0,3,1,0,0,1
3676,Canada,,2020-08-02,0,1,1,2,1,0,0,0,1,2,1,1
3677,Canada,,2020-08-03,2,1,0,2,0,0,1,0,1,0,1,3
3678,Canada,,2020-08-04,0,2,0,1,0,1,0,2,0,1,1,1
3679,Canada,,2020-08-05,1,0,0,0,1,1,1,3,0,2,0,0
3680,Cape Verde,,2020-08-01,1,2,1,0,1,0,0,0,1,0,0,0
3681,Cape Verde,,2020-08-02,2,1,0,2,1,0,0,0,0,2,1,2
3682,Cape Verde,,2020-08-03,1,2,1,0,1,1,1,0,1,2,0,2
3683,Cape Verde,,2020-08-04,2,0,0,1,1,2,0,1,0,1,1,2
3684,Cape Verde,,2020-08-05,0,1,1,0,1,1,1,1,1,2,0,3
3685,Central African Republic,,2020-08-01,2,1,0,1,0,2,0,3,0,0,1,3
3686,Central African Republic,,2020-08-02,1,0,0,1,1,1,1,1,0,0,0,0
3687,Central African Republic,,2020-08-03,2,0,0,2,0,1,1,0,1,0,1,1
3688,Central African Republic,,2020-08-04,2,2,1,2,1,2,1,2,1,0,1,3
3689,Central African Republic,,2020-08-05,0,1,0,1,0,1,1,3,1,1,0,3
3690,Chad,,2020-08-01,2,0,0,2,0,2,0,1,0,1,0,2
3691,Chad,,2020-08-02,0,2,1,3,1,2,1,3,1,0,1,2
3692,Chad,,2020-08-03,1,2,1,2,1,1,0,1,1,0,0,1
3693,Chad,,2020-08-04,2,0,1,2,1,2,1,2,0,2,1,1
3694,Chad,,2020-08-05,0,2,0,1,1,2,0,0,0,1,0,2
3695,Chile,,2020-08-01,1,1,1,1,1,1,0,1,0,0,0,1
3696,Chile,,2020-08-02,0,2,0,0,1,2,1,0,0,2,1,2
3697,Chile,,2020-08-03,0,1,0,3,0,0,1,0,1,2,1,0
3698,Chile,,2020-08-04,2,2,0,2,0,0,1,2,0,0,0,0
3699,Chile,,2020-08-05,0,2,0,0,1,1,1,2,0,2,0,0
3700,China,,2020-08-01,2,0,0,2,0,2,1,1,0,1,0,1
3701,China,,2020-08-02,2,2,1,0,1,1,1,1,1,0,0,3
3702,China,,2020-08-03,2,0,0,0,1,1,1,0,0,2,1,2
3703,China,,2020-08-04,2,2,1,1,0,2,0,2,0,0,1,3
3704,China,,2020-08-05,0,2,1,3,1,2,1,0,0,0,1,3
3705,Colombia,,2020-08-01,0,1,0,1,1,0,0,1,0,0,0,1
3706,Colombia,,2020-08-02,0,2,1,3,1,1,1,3,1,2,0,0
3707,Colombia,,2020-08-03,0,0,1,1,0,2,1,0,0,1,1,1
3708,Colombia,,2020-08-04,1,1,1,3,0,2,1,1,1,0,0,1
3709,Colombia,,2020-08-05,0,0,0,1,1,1,1,1,0,2,0,1
3710,Comoros,,2020-08-01,2,0,1,0,0,2,1,3,1,1,0,2
3711,Comoros,,2020-08-02,1,0,1,2,1,0,0,2,0,2,0,3
3712,Comoros,,2020-08-03,0,1,0,1,1,1,0,1,1,2,1,1
3713,Comoros,,2020-08-04,1,2,0,2,0,2,0,0,1,2,1,0
3714,Comoros,,2020-08-05,2,0,0,3,0,0,0,0,0,0,1,0
3715,Congo,,2020-08-01,2,2,0,2,0,0,1,0,0,0,1,3
3716,Congo,,2020-08-02,1,1,1,0,0,2,1,2,1,2,0,0
3717,Congo,,2020-08-03,2,1,0,0,1,0,1,0,1,2,0,2
3718,Congo,,2020-08-04,1,2,1,0,1,0,1,0,0,1,0,0
3719,Congo,,2020-08-05,1,1,0,0,1,1,0,3,1,2,0,1
3720,Costa Rica,,2020-08-01,1,2,1,3,1,0,1,3,0,0,0,1
3721,Costa Rica,,2020-08-02,1,0,1,1,0,0,1,3,1,1,1,3
3722,Costa Rica,,2020-08-03,2,2,0,1,0,2,1,2,0,0,1,2
3723,Costa Rica,,2020-08-04,0,0,1,0,1,0,0,3,1,0,0,0
3724,Costa Rica,,2020-08-05,2,0,0,0,0,1,0,3,1,0,1,0
3725,Cote d'Ivoire,,2020-08-01,0,0,0,1,1,1,0,2,1,2,0,2
3726,Cote d'Ivoire,,2020-08-02,0,0,0,1,0,1,1,3,1,1,0,3
3727,Cote d'Ivoire,,2020-08-03,1,2,1,3,1,2,1,3,0,1,0,3
3728,Cote d'Ivoire,,2020-08-04,1,0,0,3,1,1,0,1,0,1,1,0
3729,Cote d'Ivoire,,2020-08-05,1,2,1,2,0,0,0,2,1,0,1,0
3730,Croatia,,2020-08-01,0,0,0,1,1,2,0,0,1,1,0,0
3731,Croatia,,2020-08-02,1,0,0,1,0,2,0,0,1,0,0,3
3732,Croatia,,2020-08-03,1,2,1,1,0,2,0,0,0,2,1,1
3733,Croatia,,2020-08-04,0,1,0,3,0,1,0,3,0,2,1,3
3734,Croatia,,2020-08-05,2,2,1,3,1,1,0,0,1,1,0,1
3735,Cuba,,2020-08-01,1,0,1,2,1,1,1,0,1,1,1,2
3736,Cuba,,2020-08-02,1,0,1,0,0,2,0,1,1,1,1,3
3737,Cuba,,2020-08-03,0,1,0,2,1,2,1,2,0,1,0,1
3738,Cuba,,2020-08-04,2,2,0,0,1,2,1,0,1,1,1,0
3739,Cuba,,2020-08-05,1,0,0,0,1,2,1,0,1,0,1,3
3740,Cyprus,,2020-08-01,2,2,0,2,0,0,1,2,1,1,1,1
3741,Cyprus,,2020-08-02,0,1,1,2,0,0,1,3,0,2,1,3
3742,Cyprus,,2020-08-03,0,1,0,2,0,0,0,0,0,2,1,0
3743,Cyprus,,2020-08-04,2,2,1,3,1,0,1,3,1,0,1,0
3744,Cyprus,,2020-08-05,2,2,1,1,1,0,1,2,1,2,1,1
3745,Czech Republic,,2020-08-01,2,0,1,1,0,2,0,0,1,1,0,2
3746,Czech Republic,,2020-08-02,1,1,0,3,1,2,0,3,0,2,0,1
3747,Czech Republic,,2020-08-03,2,0,1,0,1,2,0,1,1,0,0,0
3748,Czech Republic,,2020-08-04,1,1,1,3,0,0,1,0,0,0,0,0
3749,Czech Republic,,2020-08-05,1,0,1,0,0,2,0,3,0,1,1,2
3750,Democratic Republic of Congo,,2020-08-01,0,2,0,2,0,2,0,3,0,1,0,2
3751,Democratic Republic of Congo,,2020-08-02,2,1,0,0,1,2,0,3,1,2,0,1
3752,Democratic Republic of Congo,,2020-08-03,1,2,1,3,0,0,1,3,0,0,0,3
3753,Democratic Republic of Congo,,2020-08-04,0,0,0,1,1,2,1,3,1,2,0,2
3754,Democratic Republic of Congo,,2020-08-05,0,0,1,2,0,1,1,1,1,0,1,1
3755,Denmark,,2020-08-01,2,2,1,0,1,1,1,2,1,0,1,2
3756,Denmark,,2020-08-02,2,1,0,3,0,1,1,3,1,0,1,0
3757,Denmark,,2020-08-03,2,1,0,0,1,2,0,3,0,0,0,0
3758,Denmark,,2020-08-04,0,0,1,0,0,1,1,1,1,2,1,1
3759,Denmark,,2020-08-05,0,0,0,1,1,2,0,3,0,2,1,1
3760,Djibouti,,2020-08-01,1,2,1,1,1,0,1,3,0,1,1,0
3761,Djibouti,,2020-08-02,1,2,1,1,1,1,1,1,1,0,1,2
3762,Djibouti,,2020-08-03,0,2,1,2,1,0,1,2,1,1,1,1
3763,Djibouti,,2020-08-04,0,0,0,0,0,1,0,1,1,2,0,1
3764,Djibouti,,2020-08-05,0,0,0,0,0,0,0,3,1,2,0,3
3765,Dominica,,2020-08-01,1,0,0,2,1,0,0,3,0,1,0,1
3766,Dominica,,2020-08-02,2,2,0,1,1,1,1,3,0,1,0,3
3767,Dominica,,2020-08-03,0,2,1,3,1,2,1,1,0,0,1,3
3768,Dominica,,2020-08-04,2,2,0,0,0,0,0,0,0,2,1,1
3769,Dominica,,2020-08-05,2,1,1,1,1,1,1,1,0,1,0,2
3770,Dominican Republic,,2020-08-01,2,0,0,2,1,1,1,1,1,1,0,1
3771,Dominican Republic,,2020-08-02,0,0,1,0,0,1,0,2,0,2,0,0
3772,Dominican Republic,,2020-08-03,2,0,1,3,1,0,1,1,0,2,0,2
3773,Dominican Republic,,2020-08-04,1,2,0,2,1,0,1,1,0,2,0,2
3774,Dominican Republic,,2020-08-05,1,0,0,2,1,1,1,1,1,2,1,3
3775,Ecuador,,2020-08-01,1,1,1,2,0,2,0,0,1,0,1,0
3776,Ecuador,,2020-08-02,0,0,1,0,1,2,0,2,0,1,0,3
3777,Ecuador,,2020-08-03,2,1,0,0,0,2,0,2,0,2,0,3
3778,Ecuador,,2020-08-04,0,2,1,2,0,1,0,3,0,1,0,1
3779,Ecuador,,2020-08-05,0,2,0,3,1,1,1,1,1,1,0,1
3780,Egypt,,2020-08-01,1,1,1,2,1,2,0,0,0,1,0,0
3781,Egypt,,2020-08-02,0,1,0,0,1,2,1,2,1,0,0,0
3782,Egypt,,2020-08-03,0,0,0,0,0,2,1,1,0,1,0,3
3783,Egypt,,2020-08-04,2,0,0,2,1,0,0,3,1,0,1,0
3784,Egypt,,2020-08-05,0,2,0,1,0,2,1,0,0,1,0,0
3785,El Salvador,,2020-08-01,0,1,1,2,1,0,0,1,0,2,0,3
3786,El Salvador,,2020-08-02,2,2,0,3,0,0,0,2,0,0,0,0
3787,El Salvador,,2020-08-03,2,2,0,2,0,1,1,0,1,0,0,3
3788,El Salvador,,2020-08-04,0,2,0,3,0,1,0,2,0,1,1,0
3789,El Salvador,,2020-08-05,1,0,0,2,0,2,0,3,0,1,1,3
3790,Eritrea,,2020-08-01,2,0,0,2,0,0,0,2,1,0,0,0
3791,Eritrea,,2020-08-02,1,1,0,3,0,1,0,3,1,2,1,1
3792,Eritrea,,2020-08-03,2,2,1,2,1,2,1,0,0,2,0,2
3793,Eritrea,,2020-08-04,1,1,1,3,1,2,1,2,1,1,0,3
3794,Eritrea,,2020-08-05,1,1,0,1,1,2,1,3,0,2,1,0
3795,Estonia,,2020-08-01,2,0,0,2,1,2,1,1,1,0,1,3
3796,Estonia,,2020-08-02,0,0,0,1,0,2,1,2,0,2,0,1
3797,Estonia,,2020-08-03,2,1,0,2,0,1,0,2,1,0,0,3
3798,Estonia,,2020-08-04,2,2,1,3,0,2,0,2,0,2,0,2
3799,Estonia,,2020-08-05,0,0,0,0,0,2,1,3,0,2,0,2
3800,Eswatini,,2020-08-01,2,0,0,3,1,0,1,0,1,1,1,0
3801,Eswatini,,2020-08-02,0,1,1,0,1,2,1,3,0,2,0,1
3802,Eswatini,,2020-08-03,1,0,0,3,0,2,1,2,1,0,0,1
3803,Eswatini,,2020-08-04,1,1,0,0,0,2,0,1,0,0,0,0
3804,Eswatini,,2020-08-05,2,0,0,3,1,0,0,3,1,1,0,1
3805,Ethiopia,,2020-08-01,1,0,1,0,0,1,1,1,0,1,0,3
3806,Ethiopia,,2020-08-02,1,2,1,0,1,0,0,1,1,1,0,3
3807,Ethiopia,,2020-08-03,2,0,1,3,1,2,1,3,0,0,1,0
3808,Ethiopia,,2020-08-04,1,1,1,1,0,0,0,0,1,0,1,2
3809,Ethiopia,,2020-08-05,1,1,0,1,0,2,1,2,1,0,1,2
3810,Faeroe Islands,,2020-08-01,0,2,0,1,1,2,0,2,0,0,0,0
3811,Faeroe Islands,,2020-08-02,0,1,0,3,0,2,1,1,1,0,1,2
3812,Faeroe Islands,,2020-08-03,1,0,1,3,1,1,1,3,0,2,0,0
3813,Faeroe Islands,,2020-08-04,1,2,1,2,1,2,0,0,0,2,1,3
3814,Faeroe Islands,,2020-08-05,1,0,0,2,1,1,0,2,0,2,1,0
3815,Fiji,,2020-08-01,2,2,0,0,0,0,1,3,1,2,0,3
3816,Fiji,,2020-08-02,1,1,0,0,0,2,0,1,1,0,1,0
3817,Fiji,,2020-08-03,0,0,1,2,0,2,1,2,0,1,0,3
3818,Fiji,,2020-08-04,1,1,1,1,1,0,0,0,1,0,0,0
3819,Fiji,,2020-08-05,2,2,1,3,1,1,1,1,0,2,1,3
3820,Finland,,2020-08-01,0,0,1,0,0,0,0,3,1,1,0,2
3821,Finland,,2020-08-02,1,2,0,2,0,2,0,0,0,2,1,0
3822,Finland,,2020-08-03,2,0,1,0,1,2,0,0,1,1,1,1
3823,Finland,,2020-08-04,2,1,1,3,1,0,0,3,1,0,0,0
3824,Finland,,2020-08-05,1,1,0,3,0,0,1,2,0,2,0,2
3825,France,,2020-08-01,0,1,0,3,0,0,1,2,0,0,0,1
3826,France,,2020-08-02,2,0,1,2,0,1,0,3,1,2,1,2
3827,France,,2020-08-03,2,1,1,2,1,0,1,0,1,0,1,1
3828,France,,2020-08-04,1,0,0,3,1,1,1,2,0,0,0,3
3829,France,,2020-08-05,2,0,1,2,0,2,0,1,1,2,1,3
3830,Gabon,,2020-08-01,2,0,1,2,0,0,1,0,0,2,0,3
3831,Gabon,,2020-08-02,0,0,0,0,1,0,0,0,1,2,0,0
3832,Gabon,,2020-08-03,0,1,0,0,1,2,0,1,0,1,1,0
3833,Gabon,,2020-08-04,2,2,1,0,1,2,0,3,1,0,1,0
3834,Gabon,,2020-08-05,0,1,1,3,1,2,0,0,0,1,1,2
3835,Gambia,,2020-08-01,1,1,0,2,1,1,0,1,0,1,1,2
3836,Gambia,,2020-08-02,1,1,0,1,1,2,1,0,0,1,1,0
3837,Gambia,,2020-08-03,0,1,0,2,1,2,1,1,0,0,1,1
3838,Gambia,,2020-08-04,0,0,1,2,0,1,0,0,1,1,0,3
3839,Gambia,,2020-08-05,2,0,1,1,0,2,0,3,0,2,1,0
3840,Georgia,,2020-08-01,0,1,1,2,0,1,0,1,0,1,0,1
3841,Georgia,,2020-08-02,2,1,0,2,0,0,1,0,0,0,1,3
3842,Georgia,,2020-08-03,2,1,0,2,1,0,1,3,1,1,1,0
3843,Georgia,,2020-08-04,1,0,1,0,0,0,1,3,0,2,1,3
3844,Georgia,,2020-08-05,2,2,0,3,1,2,1,2,0,2,0,2
3845,Germany,,2020-08-01,1,1,0,3,1,1,1,2,0,0,1,1
3846,Germany,,2020-08-02,2,2,0,1,0,2,0,1,0,2,0,3
3847,Germany,,2020-08-03,0,1,0,3,1,2,1,0,1,1,0,1
3848,Germany,,2020-08-04,0,1,1,1,1,1,0,1,0,0,0,0
3849,Germany,,2020-08-05,1,1,0,1,0,0,1,1,1,2,1,1
3850,Ghana,,2020-08-01,0,2,0,1,1,2,0,1,1,1,1,0
3851,Ghana,,2020-08-02,2,1,1,2,0,1,1,2,0,2,0,0
3852,Ghana,,2020-08-03,1,2,1,2,1,1,0,3,0,2,1,2
3853,Ghana,,2020-08-04,0,1,1,3,1,2,0,1,0,0,0,3
3854,Ghana,,2020-08-05,2,0,1,0,0,0,0,3,1,2,1,2
3855,Greece,,2020-08-01,0,0,1,2,1,2,1,2,1,2,0,3
3856,Greece,,2020-08-02,2,2,0,2,1,1,0,0,1,2,1,0
3857,Greece,,2020-08-03,2,1,1,0,0,1,1,0,1,0,1,1
3858,Greece,,2020-08-04,0,0,1,3,0,1,1,2,1,0,0,3
3859,Greece,,2020-08-05,0,0,0,1,1,2,1,0,0,1,0,2
3860,Greenland,,2020-08-01,1,1,0,3,0,0,1,2,0,0,1,1
3861,Greenland,,2020-08-02,1,1,0,2,0,2,1,0,1,1,0,0
