,CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings
7131,Belize,,2020-08-02,1,0,1,3,1,1,1,3,0,0,1,3
7132,Belize,,2020-08-03,2,0,1,3,1,0,1,0,0,2,0,2
7133,Belize,,2020-08-04,1,2,1,3,1,1,1,2,0,0,1,0
7134,Belize,,2020-08-05,0,1,1,1,0,1,0,3,0,1,1,2
7135,Benin,,2020-08-01,1,0,0,1,0,2,0,3,1,2,1,2
7136,Benin,,2020-08-02,2,2,1,1,0,2,1,1,1,0,0,2
7137,Benin,,2020-08-03,2,1,0,0,1,1,0,3,0,2,1,2
7138,Benin,,2020-08-04,0,2,0,0,1,1,1,0,1,1,0,2
7139,Benin,,2020-08-05,2,2,0,2,1,2,0,0,0,0,0,2
7140,Bermuda,,2020-08-01,2,2,0,2,0,0,1,2,1,1,0,0
7141,Bermuda,,2020-08-02,0,2,1,1,0,0,1,3,0,0,0,1
7142,Bermuda,,2020-08-03,2,0,0,3,1,1,1,2,1,0,0,2
7143,Bermuda,,2020-08-04,2,0,0,2,0,1,0,1,1,0,1,1
7144,Bermuda,,2020-08-05,1,2,1,3,1,0,0,3,0,1,1,1
7145,Bhutan,,2020-08-01,1,1,0,1,1,2,0,1,1,1,1,3
7146,Bhutan,,2020-08-02,1,1,1,3,1,1,0,1,0,2,0,3
7147,Bhutan,,2020-08-03,1,0,1,0,1,0,0,3,1,0,1,2
7148,Bhutan,,2020-08-04,0,1,0,1,0,0,0,1,1,2,1,3
7149,Bhutan,,2020-08-05,2,2,1,2,1,0,0,1,1,1,1,1
7150,Bolivia,,2020-08-01,0,1,0,3,0,0,1,0,1,0,0,3
7151,Bolivia,,2020-08-02,1,1,0,2,0,2,0,3,0,2,1,3
7152,Bolivia,,2020-08-03,0,1,0,1,0,2,1,1,1,2,1,2
7153,Bolivia,,2020-08-04,2,2,0,1,1,2,1,0,1,1,0,3
7154,Bolivia,,2020-08-05,0,1,1,2,1,1,0,1,0,2,0,1
7155,Bosnia and Herzegovina,,2020-08-01,1,0,0,2,0,1,0,1,1,1,0,2
7156,Bosnia and Herzegovina,,2020-08-02,1,0,0,1,0,2,1,2,0,0,1,3
7157,Bosnia and Herzegovina,,2020-08-03,2,0,0,2,1,0,0,1,1,2,1,0
7158,Bosnia and Herzegovina,,2020-08-04,0,1,0,0,1,1,0,0,0,1,1,0
7159,Bosnia and Herzegovina,,2020-08-05,1,0,1,0,0,2,0,0,1,0,1,1
7160,Botswana,,2020-08-01,1,2,0,3,1,0,0,2,1,0,0,2
7161,Botswana,,2020-08-02,0,2,0,0,0,1,1,1,0,1,1,3
7162,Botswana,,2020-08-03,2,2,0,2,0,2,1,3,1,2,0,0
7163,Botswana,,2020-08-04,0,1,0,2,0,2,1,3,1,1,1,2
7164,Botswana,,2020-08-05,2,1,1,1,0,0,1,3,1,0,0,1
7165,Brazil,,2020-08-01,0,0,0,1,1,1,0,2,1,1,0,1
7166,Brazil,,2020-08-02,0,0,0,1,1,2,1,1,1,2,1,3
7167,Brazil,,2020-08-03,2,0,0,1,0,1,1,1,1,1,0,0
7168,Brazil,,2020-08-04,0,0,0,1,0,0,0,1,0,0,0,1
7169,Brazil,,2020-08-05,0,2,0,2,0,1,1,0,0,0,0,3
7170,Brunei,,2020-08-01,1,2,1,0,0,0,0,0,0,2,0,1
7171,Brunei,,2020-08-02,1,1,0,2,0,2,1,0,0,0,1,2
7172,Brunei,,2020-08-03,0,1,1,1,1,2,0,3,1,1,0,2
7173,Brunei,,2020-08-04,0,2,1,3,0,1,1,3,1,0,1,2
7174,Brunei,,2020-08-05,1,1,0,1,0,2,1,3,1,2,0,2
7175,Bulgaria,,2020-08-01,0,2,1,3,0,0,1,1,1,0,1,2
7176,Bulgaria,,2020-08-02,0,1,0,3,1,1,0,0,1,0,0,1
7177,Bulgaria,,2020-08-03,0,0,1,3,1,0,0,2,0,0,0,1
7178,Bulgaria,,2020-08-04,2,0,0,3,0,2,1,2,0,1,1,0
7179,Bulgaria,,2020-08-05,0,2,0,0,1,2,1,1,0,0,1,3
7180,Burkina Faso,,2020-08-01,2,1,0,0,0,1,1,1,0,2,1,1
7181,Burkina Faso,,2020-08-02,0,1,1,2,1,2,1,0,1,1,0,0
7182,Burkina Faso,,2020-08-03,0,0,0,2,1,1,1,1,1,0,0,2
7183,Burkina Faso,,2020-08-04,0,0,0,3,1,0,0,0,1,2,1,2
7184,Burkina Faso,,2020-08-05,2,2,0,3,0,2,0,1,1,2,1,0
7185,Burundi,,2020-08-01,2,2,0,2,1,1,0,2,1,1,0,3
7186,Burundi,,2020-08-02,2,2,1,1,1,0,0,1,1,2,0,2
7187,Burundi,,2020-08-03,0,1,1,0,0,0,0,2,0,2,1,2
7188,Burundi,,2020-08-04,2,1,0,0,0,2,0,1,1,0,1,3
7189,Burundi,,2020-08-05,0,0,0,0,1,0,1,2,1,1,1,2
7190,Cambodia,,2020-08-01,0,2,1,3,1,1,0,0,0,2,0,0
7191,Cambodia,,2020-08-02,1,2,1,3,1,0,0,2,1,0,1,1
7192,Cambodia,,2020-08-03,0,2,0,3,1,2,0,3,0,0,1,1
7193,Cambodia,,2020-08-04,2,0,0,1,0,2,1,3,1,0,0,3
7194,Cambodia,,2020-08-05,0,0,1,3,1,2,1,1,1,0,1,2
7195,Cameroon,,2020-08-01,2,2,0,2,1,1,0,0,1,2,0,1
7196,Cameroon,,2020-08-02,2,0,0,3,1,2,0,0,0,1,0,3
7197,Cameroon,,2020-08-03,0,2,1,3,0,1,0,0,1,1,0,1
7198,Cameroon,,2020-08-04,0,1,0,1,1,1,0,3,0,2,1,2
7199,Cameroon,,2020-08-05,2,1,1,2,1,1,0,2,1,2,0,3
7200,Canada,,2020-08-01,1,2,0,1,0,2,0,0,0,2,1,1
7201,Canada,,2020-08-02,2,1,1,1,0,0,0,0,0,2,1,1
7202,Canada,,2020-08-03,0,0,1,2,1,0,0,2,1,0,1,2
7203,Canada,,2020-08-04,1,1,0,1,0,0,0,3,1,0,0,1
7204,Canada,,2020-08-05,2,2,1,2,0,2,1,3,0,2,1,2
7205,Cape Verde,,2020-08-01,2,2,1,3,0,0,0,3,1,1,1,1
7206,Cape Verde,,2020-08-02,0,0,1,1,0,0,0,0,1,1,0,0
7207,Cape Verde,,2020-08-03,0,1,0,0,0,2,0,1,0,0,0,3
7208,Cape Verde,,2020-08-04,0,0,0,2,0,0,0,1,1,1,1,0
7209,Cape Verde,,2020-08-05,2,0,0,1,0,1,1,0,0,0,1,1
7210,Central African Republic,,2020-08-01,0,0,1,3,0,0,0,2,0,2,0,3
7211,Central African Republic,,2020-08-02,1,2,1,3,0,1,0,0,1,0,1,0
7212,Central African Republic,,2020-08-03,1,0,1,0,1,0,1,2,0,1,1,1
7213,Central African Republic,,2020-08-04,1,0,1,0,0,0,1,0,0,1,1,0
7214,Central African Republic,,2020-08-05,1,1,0,3,1,0,0,2,1,2,1,3
7215,Chad,,2020-08-01,2,1,1,3,1,0,0,3,0,1,1,0
7216,Chad,,2020-08-02,0,1,0,2,1,2,0,3,1,1,0,1
7217,Chad,,2020-08-03,1,0,1,2,0,1,0,3,1,2,1,2
7218,Chad,,2020-08-04,0,2,1,1,1,1,1,3,1,0,0,2
7219,Chad,,2020-08-05,2,1,1,3,0,0,0,0,0,1,1,0
7220,Chile,,2020-08-01,2,2,0,2,1,1,0,2,0,1,1,1
7221,Chile,,2020-08-02,0,2,1,2,0,1,0,1,0,1,1,2
7222,Chile,,2020-08-03,0,1,1,2,1,1,1,1,0,2,0,2
7223,Chile,,2020-08-04,2,1,0,0,1,0,1,1,1,2,1,2
7224,Chile,,2020-08-05,0,1,0,3,1,0,1,0,1,0,1,0
7225,China,,2020-08-01,2,2,1,2,0,2,0,0,1,2,1,3
7226,China,,2020-08-02,0,1,1,1,1,0,0,1,0,0,1,1
7227,China,,2020-08-03,0,1,1,2,0,0,0,3,1,2,1,2
7228,China,,2020-08-04,2,0,1,3,1,2,0,1,1,2,0,2
7229,China,,2020-08-05,1,1,0,1,0,2,1,0,0,0,1,2
7230,Colombia,,2020-08-01,1,2,1,3,1,1,1,1,1,2,0,0
7231,Colombia,,2020-08-02,0,0,1,0,0,2,0,2,0,1,0,1
7232,Colombia,,2020-08-03,2,2,0,0,1,2,0,1,0,1,0,3
7233,Colombia,,2020-08-04,2,2,0,2,1,2,0,1,0,1,0,3
7234,Colombia,,2020-08-05,0,0,1,2,0,0,0,1,0,2,1,0
7235,Comoros,,2020-08-01,0,1,1,2,1,2,1,3,0,2,0,2
7236,Comoros,,2020-08-02,0,2,0,1,0,2,0,0,0,0,1,1
7237,Comoros,,2020-08-03,2,0,1,2,0,0,0,1,0,2,1,1
7238,Comoros,,2020-08-04,2,0,0,1,1,0,0,0,0,1,0,3
7239,Comoros,,2020-08-05,1,0,1,2,1,2,1,3,0,1,0,2
7240,Congo,,2020-08-01,1,0,0,1,1,0,0,1,0,2,1,1
7241,Congo,,2020-08-02,1,1,0,3,1,1,0,0,1,0,0,1
7242,Congo,,2020-08-03,1,2,1,0,1,2,1,3,0,2,0,0
7243,Congo,,2020-08-04,0,0,1,2,1,2,1,2,1,0,1,1
7244,Congo,,2020-08-05,1,1,0,0,1,0,0,1,0,2,1,1
7245,Costa Rica,,2020-08-01,1,2,0,3,0,1,0,0,1,2,1,3
7246,Costa Rica,,2020-08-02,2,1,1,3,1,1,1,1,0,1,1,2
7247,Costa Rica,,2020-08-03,0,0,0,2,0,0,1,0,0,2,0,3
7248,Costa Rica,,2020-08-04,0,1,1,1,1,0,1,2,1,1,1,1
7249,Costa Rica,,2020-08-05,0,2,1,2,1,0,0,0,0,1,0,2
7250,Cote d'Ivoire,,2020-08-01,2,0,0,2,1,1,0,2,0,2,1,1
7251,Cote d'Ivoire,,2020-08-02,1,2,0,3,1,0,1,0,0,2,1,0
7252,Cote d'Ivoire,,2020-08-03,2,1,0,3,0,1,1,0,1,2,1,2
7253,Cote d'Ivoire,,2020-08-04,1,2,0,3,0,1,0,2,1,1,0,0
7254,Cote d'Ivoire,,2020-08-05,0,2,0,3,0,1,0,3,1,0,1,1
7255,Croatia,,2020-08-01,1,2,1,2,0,0,0,2,0,0,1,2
7256,Croatia,,2020-08-02,2,1,0,0,0,0,0,1,0,2,0,2
7257,Croatia,,2020-08-03,2,2,0,2,1,2,1,1,1,1,0,2
7258,Croatia,,2020-08-04,0,2,1,2,0,2,1,3,0,2,0,0
7259,Croatia,,2020-08-05,1,2,1,0,1,0,0,1,0,1,0,0
7260,Cuba,,2020-08-01,1,0,0,2,0,1,1,0,0,1,0,2
7261,Cuba,,2020-08-02,2,2,1,0,1,2,0,1,0,0,0,0
7262,Cuba,,2020-08-03,1,0,0,2,0,2,1,2,0,2,0,3
7263,Cuba,,2020-08-04,2,1,1,3,1,0,1,3,0,0,0,1
7264,Cuba,,2020-08-05,1,0,1,1,1,0,0,0,0,2,1,3
7265,Cyprus,,2020-08-01,1,0,0,1,0,1,0,2,1,2,0,3
7266,Cyprus,,2020-08-02,0,2,0,2,1,2,0,3,1,0,1,0
7267,Cyprus,,2020-08-03,0,0,1,0,1,1,0,1,1,0,1,1
7268,Cyprus,,2020-08-04,1,2,0,1,1,1,1,3,1,0,1,1
7269,Cyprus,,2020-08-05,1,2,0,2,0,1,0,2,0,2,1,1
7270,Czech Republic,,2020-08-01,2,1,1,2,1,2,0,1,1,0,1,3
7271,Czech Republic,,2020-08-02,0,0,0,2,0,0,0,3,0,2,1,3
7272,Czech Republic,,2020-08-03,0,1,1,1,0,2,0,2,1,0,0,2
7273,Czech Republic,,2020-08-04,0,0,0,0,0,1,0,2,1,1,1,1
7274,Czech Republic,,2020-08-05,2,2,0,2,0,0,0,2,1,1,0,2
7275,Democratic Republic of Congo,,2020-08-01,0,0,1,2,1,1,0,3,1,2,1,2
7276,Democratic Republic of Congo,,2020-08-02,2,2,0,0,1,1,1,1,1,2,1,1
7277,Democratic Republic of Congo,,2020-08-03,2,0,1,1,0,2,1,1,1,1,1,0
7278,Democratic Republic of Congo,,2020-08-04,1,2,0,1,1,2,0,1,1,1,0,1
7279,Democratic Republic of Congo,,2020-08-05,0,0,1,3,0,2,0,0,0,0,0,0
7280,Denmark,,2020-08-01,1,2,0,2,0,2,1,3,0,1,0,0
7281,Denmark,,2020-08-02,1,1,0,0,0,1,1,0,1,0,0,1
7282,Denmark,,2020-08-03,2,1,1,0,0,1,1,3,0,1,1,1
7283,Denmark,,2020-08-04,0,0,1,1,1,1,0,1,1,0,0,1
7284,Denmark,,2020-08-05,2,0,1,0,1,0,1,3,0,0,1,1
7285,Djibouti,,2020-08-01,1,2,1,3,1,1,1,0,0,1,1,3
7286,Djibouti,,2020-08-02,0,1,1,1,1,1,0,1,1,2,1,2
7287,Djibouti,,2020-08-03,0,1,0,1,0,2,0,3,0,0,1,3
7288,Djibouti,,2020-08-04,1,0,0,3,0,1,1,1,0,2,0,2
7289,Djibouti,,2020-08-05,1,0,1,0,0,2,1,0,0,2,0,0
7290,Dominica,,2020-08-01,0,0,1,1,1,2,0,1,0,2,0,3
7291,Dominica,,2020-08-02,0,1,1,3,0,1,1,3,0,0,1,1
7292,Dominica,,2020-08-03,0,0,0,2,0,2,1,2,1,0,0,3
7293,Dominica,,2020-08-04,0,2,0,0,1,1,1,0,0,2,1,3
7294,Dominica,,2020-08-05,2,0,0,1,1,2,1,1,1,0,1,2
7295,Dominican Republic,,2020-08-01,2,2,1,3,0,2,1,3,1,2,0,3
7296,Dominican Republic,,2020-08-02,0,2,0,2,0,0,1,1,1,2,1,1
7297,Dominican Republic,,2020-08-03,2,1,0,1,1,1,0,3,1,0,0,3
7298,Dominican Republic,,2020-08-04,1,2,1,1,1,1,0,2,1,2,1,0
7299,Dominican Republic,,2020-08-05,0,0,0,0,1,2,1,3,0,2,0,0
7300,Ecuador,,2020-08-01,2,0,1,3,0,1,1,1,1,0,1,0
7301,Ecuador,,2020-08-02,2,2,1,1,1,0,1,0,1,2,0,2
7302,Ecuador,,2020-08-03,0,0,1,1,1,0,1,0,0,2,0,1
7303,Ecuador,,2020-08-04,2,0,1,1,0,1,0,2,1,0,1,0
7304,Ecuador,,2020-08-05,0,0,1,1,1,2,1,2,0,2,0,0
7305,Egypt,,2020-08-01,1,1,1,0,0,1,1,2,1,0,0,3
7306,Egypt,,2020-08-02,0,0,0,3,0,2,0,1,0,0,0,2
7307,Egypt,,2020-08-03,1,0,0,3,0,1,0,3,1,0,1,2
7308,Egypt,,2020-08-04,0,0,1,0,0,1,0,1,0,2,1,0
7309,Egypt,,2020-08-05,1,0,0,2,1,0,1,3,0,0,1,0
7310,El Salvador,,2020-08-01,2,2,0,0,0,0,0,2,1,0,1,1
7311,El Salvador,,2020-08-02,1,1,1,3,0,1,1,3,1,0,1,0
7312,El Salvador,,2020-08-03,1,0,1,0,1,0,1,1,0,1,0,3
7313,El Salvador,,2020-08-04,2,2,1,0,1,0,1,3,0,1,1,1
7314,El Salvador,,2020-08-05,0,1,1,2,0,2,0,1,0,0,1,1
7315,Eritrea,,2020-08-01,2,0,0,0,1,2,0,1,0,2,1,1
7316,Eritrea,,2020-08-02,0,0,1,3,0,2,0,1,1,2,0,0
7317,Eritrea,,2020-08-03,1,0,1,3,0,1,0,0,1,0,0,2
7318,Eritrea,,2020-08-04,2,0,0,1,0,0,0,3,0,2,1,1
7319,Eritrea,,2020-08-05,0,1,0,0,0,0,0,0,1,2,1,0
7320,Estonia,,2020-08-01,1,2,0,3,0,2,0,1,1,1,0,3
7321,Estonia,,2020-08-02,2,1,1,1,1,1,0,3,0,2,0,0
7322,Estonia,,2020-08-03,0,2,1,1,0,0,0,2,1,1,1,3
7323,Estonia,,2020-08-04,2,1,1,2,0,1,1,3,0,1,1,1
7324,Estonia,,2020-08-05,0,0,0,3,1,0,1,1,0,0,1,0
7325,Eswatini,,2020-08-01,1,2,0,3,1,1,1,3,1,0,1,0
7326,Eswatini,,2020-08-02,2,0,1,1,1,0,0,3,0,0,0,1
7327,Eswatini,,2020-08-03,2,2,0,0,1,1,0,3,1,0,0,1
7328,Eswatini,,2020-08-04,1,2,1,3,0,1,1,0,0,0,0,2
7329,Eswatini,,2020-08-05,0,2,1,3,0,1,0,2,0,1,1,3
7330,Ethiopia,,2020-08-01,2,2,0,3,0,2,1,2,1,0,1,0
7331,Ethiopia,,2020-08-02,2,2,0,0,0,2,1,0,1,1,0,1
7332,Ethiopia,,2020-08-03,2,2,1,2,1,0,1,3,0,1,0,3
7333,Ethiopia,,2020-08-04,1,2,0,3,1,0,0,1,1,2,1,0
7334,Ethiopia,,2020-08-05,2,0,0,2,1,1,0,0,0,2,1,0
7335,Faeroe Islands,,2020-08-01,0,0,1,3,0,0,0,0,1,2,0,3
7336,Faeroe Islands,,2020-08-02,2,2,0,2,0,0,0,1,1,0,1,3
7337,Faeroe Islands,,2020-08-03,2,1,0,1,0,1,1,2,0,0,0,1
7338,Faeroe Islands,,2020-08-04,2,1,0,2,1,1,1,1,1,1,0,0
7339,Faeroe Islands,,2020-08-05,2,2,1,0,1,1,1,1,1,0,1,0
7340,Fiji,,2020-08-01,0,2,1,1,0,2,0,0,0,0,1,2
7341,Fiji,,2020-08-02,0,0,0,1,1,1,1,0,1,2,0,1
7342,Fiji,,2020-08-03,1,0,0,3,0,2,0,1,0,2,1,1
7343,Fiji,,2020-08-04,0,0,0,0,0,0,1,1,0,0,1,3
7344,Fiji,,2020-08-05,2,1,1,3,1,1,1,1,1,0,1,1
7345,Finland,,2020-08-01,1,0,1,0,1,0,1,0,0,2,1,2
7346,Finland,,2020-08-02,0,1,1,2,1,2,1,0,1,1,1,0
7347,Finland,,2020-08-03,0,1,1,3,0,2,1,1,1,2,1,2
7348,Finland,,2020-08-04,0,0,0,1,1,0,0,0,1,1,1,0
7349,Finland,,2020-08-05,1,1,0,3,0,2,0,3,0,2,0,0
7350,France,,2020-08-01,1,0,0,1,1,1,1,0,0,1,0,0
7351,France,,2020-08-02,1,0,0,1,1,2,1,0,0,1,0,1
7352,France,,2020-08-03,2,2,0,3,0,1,1,2,1,2,0,3
7353,France,,2020-08-04,1,0,0,0,0,1,1,3,0,2,0,3
7354,France,,2020-08-05,0,1,0,3,1,1,0,1,1,0,0,0
7355,Gabon,,2020-08-01,2,2,0,1,0,1,1,1,1,2,1,3
7356,Gabon,,2020-08-02,1,1,1,2,0,0,1,0,0,1,1,3
7357,Gabon,,2020-08-03,0,1,1,1,1,1,0,2,0,1,1,3
7358,Gabon,,2020-08-04,2,0,1,0,0,1,1,3,1,0,0,3
7359,Gabon,,2020-08-05,2,1,1,0,1,1,0,1,0,1,1,2
7360,Gambia,,2020-08-01,2,0,1,3,0,0,1,0,1,0,0,2
7361,Gambia,,2020-08-02,0,2,0,1,1,1,1,3,0,0,0,1
7362,Gambia,,2020-08-03,0,1,0,1,1,1,0,1,1,2,1,0
7363,Gambia,,2020-08-04,2,1,1,3,0,2,0,0,0,1,1,3
7364,Gambia,,2020-08-05,1,0,0,2,0,2,0,0,0,2,0,3
7365,Georgia,,2020-08-01,2,1,0,3,0,2,1,1,1,0,1,2
7366,Georgia,,2020-08-02,1,0,0,2,0,2,0,0,1,1,0,3
7367,Georgia,,2020-08-03,0,1,1,2,1,1,0,1,1,0,0,1
7368,Georgia,,2020-08-04,1,2,0,1,1,1,1,0,1,1,0,0
7369,Georgia,,2020-08-05,1,1,1,2,1,1,0,3,0,1,1,2
7370,Germany,,2020-08-01,2,0,0,2,0,1,1,2,1,2,0,3
7371,Germany,,2020-08-02,1,2,1,0,1,2,1,1,1,2,0,1
7372,Germany,,2020-08-03,2,0,1,2,0,2,1,0,1,0,0,3
7373,Germany,,2020-08-04,1,2,0,2,0,1,0,0,1,0,0,3
7374,Germany,,2020-08-05,0,2,0,0,1,0,1,3,0,1,1,1
7375,Ghana,,2020-08-01,0,1,0,3,0,1,1,1,0,1,1,0
7376,Ghana,,2020-08-02,1,1,0,2,0,1,1,1,0,2,1,3
7377,Ghana,,2020-08-03,0,0,0,1,1,2,1,0,0,2,0,3
7378,Ghana,,2020-08-04,2,1,1,2,1,0,0,0,0,1,0,2
7379,Ghana,,2020-08-05,2,2,0,1,0,2,0,1,0,1,0,2
7380,Greece,,2020-08-01,1,0,1,0,1,0,0,0,1,0,0,1
7381,Greece,,2020-08-02,0,0,0,2,0,0,0,3,1,0,1,2
7382,Greece,,2020-08-03,2,0,0,3,1,2,0,2,1,2,0,3
7383,Greece,,2020-08-04,2,1,0,3,1,2,0,3,1,2,0,3
7384,Greece,,2020-08-05,2,2,1,3,1,2,1,2,1,1,0,2
7385,Greenland,,2020-08-01,2,2,1,2,1,1,1,1,0,2,0,0
7386,Greenland,,2020-08-02,2,1,0,0,0,1,1,1,1,2,1,1
