,CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings
10724,Cameroon,,2020-08-05,2,0,1,1,1,1,0,1,0,2,0,0
10725,Canada,,2020-08-01,1,2,1,2,0,0,1,2,1,2,1,1
10726,Canada,,2020-08-02,2,0,0,2,0,2,1,2,1,2,1,1
10727,Canada,,2020-08-03,0,2,1,2,0,2,1,3,0,0,1,0
10728,Canada,,2020-08-04,1,0,0,0,0,2,1,2,0,0,0,0
10729,Canada,,2020-08-05,0,1,0,3,0,0,0,1,0,2,1,1
10730,Cape Verde,,2020-08-01,2,0,0,0,1,0,0,0,1,2,0,3
10731,Cape Verde,,2020-08-02,2,2,1,3,1,2,0,1,0,2,1,0
10732,Cape Verde,,2020-08-03,1,0,0,0,1,1,0,0,0,2,1,2
10733,Cape Verde,,2020-08-04,2,2,0,2,1,1,0,1,0,2,0,3
10734,Cape Verde,,2020-08-05,2,2,1,3,1,2,1,2,1,1,0,2
10735,Central African Republic,,2020-08-01,1,2,1,2,1,1,0,1,1,0,1,3
10736,Central African Republic,,2020-08-02,2,1,1,2,1,0,0,0,1,2,1,1
10737,Central African Republic,,2020-08-03,1,1,1,0,1,0,1,2,1,0,1,2
10738,Central African Republic,,2020-08-04,1,0,1,1,0,1,1,1,1,2,0,1
10739,Central African Republic,,2020-08-05,2,1,0,2,1,0,0,0,1,2,1,1
10740,Chad,,2020-08-01,1,1,0,0,1,1,0,3,0,0,1,3
10741,Chad,,2020-08-02,0,2,1,1,1,0,1,3,0,1,1,0
10742,Chad,,2020-08-03,2,1,0,2,0,1,1,1,1,1,0,2
10743,Chad,,2020-08-04,1,0,0,2,1,2,1,2,1,2,0,2
10744,Chad,,2020-08-05,0,1,0,1,0,1,0,0,1,2,1,2
10745,Chile,,2020-08-01,0,1,0,0,0,2,1,2,0,1,1,1
10746,Chile,,2020-08-02,2,0,1,2,0,0,0,1,0,0,1,2
10747,Chile,,2020-08-03,1,2,1,0,1,1,1,2,1,2,0,3
10748,Chile,,2020-08-04,2,2,1,2,0,0,1,0,0,0,0,1
10749,Chile,,2020-08-05,0,1,1,2,0,0,0,2,0,2,1,0
10750,China,,2020-08-01,2,2,0,0,1,2,1,2,1,0,0,0
10751,China,,2020-08-02,1,0,1,2,0,2,1,3,0,0,1,3
10752,China,,2020-08-03,1,1,0,2,1,0,0,3,1,2,1,0
10753,China,,2020-08-04,2,2,0,1,1,1,1,2,1,2,0,2
10754,China,,2020-08-05,0,2,1,3,1,0,0,2,1,2,1,3
10755,Colombia,,2020-08-01,1,2,0,3,1,1,1,2,1,0,1,1
10756,Colombia,,2020-08-02,2,0,1,1,1,2,0,0,1,2,1,0
10757,Colombia,,2020-08-03,1,0,0,3,1,0,1,1,1,1,1,2
10758,Colombia,,2020-08-04,0,2,1,1,0,1,0,0,0,1,1,1
10759,Colombia,,2020-08-05,0,1,1,0,0,2,1,2,1,0,1,0
10760,Comoros,,2020-08-01,1,2,1,0,1,1,1,2,0,0,1,1
10761,Comoros,,2020-08-02,1,1,1,2,0,1,1,3,0,2,0,2
10762,Comoros,,2020-08-03,2,1,1,0,1,2,0,0,0,2,0,1
10763,Comoros,,2020-08-04,1,1,0,0,0,1,1,2,0,0,0,3
10764,Comoros,,2020-08-05,1,0,1,2,1,0,1,3,0,1,1,2
10765,Congo,,2020-08-01,0,1,1,2,0,1,1,0,1,2,1,0
10766,Congo,,2020-08-02,1,1,0,2,1,2,0,2,0,1,0,2
10767,Congo,,2020-08-03,0,1,0,1,0,2,1,3,1,2,1,0
10768,Congo,,2020-08-04,0,2,1,3,1,0,0,0,0,1,0,0
10769,Congo,,2020-08-05,1,2,0,1,1,0,1,1,1,1,1,2
10770,Costa Rica,,2020-08-01,1,0,0,1,1,2,0,1,1,0,0,3
10771,Costa Rica,,2020-08-02,1,0,0,1,0,1,0,3,1,1,1,2
10772,Costa Rica,,2020-08-03,0,1,1,2,0,2,0,0,0,0,0,1
10773,Costa Rica,,2020-08-04,0,1,0,2,0,2,1,0,1,1,0,1
10774,Costa Rica,,2020-08-05,1,1,0,3,1,2,0,3,1,1,1,1
10775,Cote d'Ivoire,,2020-08-01,0,2,1,0,0,2,1,3,1,1,0,2
10776,Cote d'Ivoire,,2020-08-02,0,0,1,1,0,2,1,0,0,2,0,1
10777,Cote d'Ivoire,,2020-08-03,1,0,0,2,0,1,0,2,1,0,0,0
10778,Cote d'Ivoire,,2020-08-04,0,1,1,3,0,2,0,3,1,1,0,0
10779,Cote d'Ivoire,,2020-08-05,1,0,1,0,0,1,1,0,0,1,1,0
10780,Croatia,,2020-08-01,0,2,0,2,1,2,0,0,1,2,1,2
10781,Croatia,,2020-08-02,0,1,0,3,1,0,1,0,1,2,0,3
10782,Croatia,,2020-08-03,2,1,1,0,0,2,0,2,0,1,0,3
10783,Croatia,,2020-08-04,1,2,1,2,1,1,1,1,1,0,1,2
10784,Croatia,,2020-08-05,2,0,0,0,1,2,1,3,0,0,0,0
10785,Cuba,,2020-08-01,2,1,0,2,1,2,0,1,0,2,1,1
10786,Cuba,,2020-08-02,1,0,0,3,1,0,0,0,1,0,0,2
10787,Cuba,,2020-08-03,0,0,1,3,1,1,0,2,0,1,0,0
10788,Cuba,,2020-08-04,2,1,1,3,0,2,0,3,1,0,1,0
10789,Cuba,,2020-08-05,2,2,0,3,0,0,0,0,1,0,0,0
10790,Cyprus,,2020-08-01,0,0,1,3,1,1,1,3,1,0,1,1
10791,Cyprus,,2020-08-02,2,2,1,3,1,1,1,2,0,2,1,1
10792,Cyprus,,2020-08-03,0,2,0,2,0,1,0,1,1,2,1,2
10793,Cyprus,,2020-08-04,1,2,1,0,0,0,1,1,0,0,0,3
10794,Cyprus,,2020-08-05,1,1,1,2,0,1,1,0,1,1,1,0
10795,Czech Republic,,2020-08-01,2,0,1,1,0,2,0,2,1,2,0,2
10796,Czech Republic,,2020-08-02,1,2,1,1,1,0,1,0,0,1,0,3
10797,Czech Republic,,2020-08-03,1,2,0,0,1,2,1,3,0,0,0,3
10798,Czech Republic,,2020-08-04,2,0,0,0,1,0,0,1,0,0,1,2
10799,Czech Republic,,2020-08-05,2,1,1,2,0,1,0,2,0,1,0,1
10800,Democratic Republic of Congo,,2020-08-01,2,2,1,1,1,0,0,1,1,1,0,3
10801,Democratic Republic of Congo,,2020-08-02,1,2,0,0,1,2,1,3,1,0,1,0
10802,Democratic Republic of Congo,,2020-08-03,2,1,1,3,0,0,1,0,1,1,0,1
10803,Democratic Republic of Congo,,2020-08-04,1,2,0,1,1,2,0,3,1,2,1,2
10804,Democratic Republic of Congo,,2020-08-05,1,0,0,0,0,0,0,0,0,0,1,2
10805,Denmark,,2020-08-01,2,0,0,3,0,0,0,3,0,2,0,1
10806,Denmark,,2020-08-02,0,0,0,1,1,2,0,0,1,1,0,3
10807,Denmark,,2020-08-03,2,0,0,2,0,0,0,3,1,0,1,2
10808,Denmark,,2020-08-04,0,2,0,0,1,2,0,0,1,2,1,1
10809,Denmark,,2020-08-05,0,0,1,1,0,1,0,2,1,0,1,0
10810,Djibouti,,2020-08-01,0,1,0,3,1,2,1,3,1,2,0,3
10811,Djibouti,,2020-08-02,2,0,1,1,0,2,1,0,1,0,0,1
10812,Djibouti,,2020-08-03,0,2,1,2,0,1,1,3,0,1,0,0
10813,Djibouti,,2020-08-04,2,2,0,0,0,0,0,2,1,0,0,3
10814,Djibouti,,2020-08-05,0,1,0,3,1,2,0,2,0,1,1,3
10815,Dominica,,2020-08-01,1,0,0,3,0,2,1,2,0,2,1,0
10816,Dominica,,2020-08-02,2,0,0,3,1,2,1,2,0,2,1,2
10817,Dominica,,2020-08-03,1,0,0,2,1,0,0,0,1,2,1,0
10818,Dominica,,2020-08-04,1,1,0,2,1,1,0,2,1,0,1,2
10819,Dominica,,2020-08-05,2,2,1,1,0,0,0,2,1,1,0,3
10820,Dominican Republic,,2020-08-01,2,1,0,1,1,0,0,0,0,1,1,0
10821,Dominican Republic,,2020-08-02,1,2,0,2,0,2,0,2,0,0,1,2
10822,Dominican Republic,,2020-08-03,0,2,1,0,0,1,1,3,0,1,0,0
10823,Dominican Republic,,2020-08-04,0,0,0,0,1,1,0,0,1,2,1,1
10824,Dominican Republic,,2020-08-05,2,2,1,1,1,1,1,2,1,1,0,2
10825,Ecuador,,2020-08-01,1,1,1,2,0,1,1,0,0,0,0,0
10826,Ecuador,,2020-08-02,0,0,1,3,1,2,0,2,1,1,1,2
10827,Ecuador,,2020-08-03,0,2,1,3,0,2,0,1,1,2,0,0
10828,Ecuador,,2020-08-04,1,2,0,1,1,2,0,1,1,2,1,2
10829,Ecuador,,2020-08-05,2,1,1,2,1,0,1,3,0,0,0,1
10830,Egypt,,2020-08-01,2,1,0,3,0,1,0,3,0,0,1,1
10831,Egypt,,2020-08-02,0,0,0,3,0,0,0,0,0,1,1,2
10832,Egypt,,2020-08-03,0,1,1,0,0,1,0,0,1,2,0,2
10833,Egypt,,2020-08-04,2,2,0,3,1,2,1,2,0,0,1,1
10834,Egypt,,2020-08-05,0,1,0,2,1,0,1,2,0,2,0,1
10835,El Salvador,,2020-08-01,2,1,0,0,0,1,0,1,1,0,0,3
10836,El Salvador,,2020-08-02,2,1,1,0,1,2,0,1,1,1,0,1
10837,El Salvador,,2020-08-03,2,1,0,1,0,2,1,2,0,0,0,2
10838,El Salvador,,2020-08-04,1,2,0,1,0,2,1,2,0,1,1,1
10839,El Salvador,,2020-08-05,2,1,1,3,1,1,0,1,0,1,1,2
10840,Eritrea,,2020-08-01,0,0,1,3,1,1,1,1,0,1,1,0
10841,Eritrea,,2020-08-02,2,2,1,3,0,1,0,3,0,2,0,1
10842,Eritrea,,2020-08-03,0,2,1,0,0,0,0,0,1,1,0,1
10843,Eritrea,,2020-08-04,2,1,0,2,1,2,1,2,0,1,0,3
10844,Eritrea,,2020-08-05,0,0,0,1,0,2,1,3,0,1,0,0
10845,Estonia,,2020-08-01,2,2,0,1,0,0,1,2,1,1,1,2
10846,Estonia,,2020-08-02,2,0,0,2,0,0,0,3,1,2,0,2
10847,Estonia,,2020-08-03,1,2,0,1,0,0,1,1,0,1,0,3
10848,Estonia,,2020-08-04,0,0,1,1,1,0,1,3,1,1,1,1
10849,Estonia,,2020-08-05,0,2,0,0,0,0,1,0,1,0,0,1
10850,Eswatini,,2020-08-01,2,1,1,2,0,1,0,0,1,0,0,2
10851,Eswatini,,2020-08-02,0,1,0,3,0,1,1,1,0,2,0,0
10852,Eswatini,,2020-08-03,2,1,1,0,0,1,1,0,0,0,0,2
10853,Eswatini,,2020-08-04,1,2,1,3,1,1,1,3,0,2,0,0
10854,Eswatini,,2020-08-05,2,1,1,2,1,0,1,2,1,0,0,1
10855,Ethiopia,,2020-08-01,0,0,1,1,1,1,0,0,0,2,1,3
10856,Ethiopia,,2020-08-02,0,2,0,3,0,0,1,3,0,0,0,2
10857,Ethiopia,,2020-08-03,2,1,0,0,0,0,0,0,0,1,1,2
10858,Ethiopia,,2020-08-04,0,1,0,3,0,1,0,0,0,2,0,2
10859,Ethiopia,,2020-08-05,2,2,1,0,1,1,0,1,1,1,1,1
10860,Faeroe Islands,,2020-08-01,2,2,1,0,0,2,0,1,1,1,0,0
10861,Faeroe Islands,,2020-08-02,0,1,1,0,0,2,1,1,1,0,0,1
10862,Faeroe Islands,,2020-08-03,2,2,1,3,1,1,0,3,1,0,1,2
10863,Faeroe Islands,,2020-08-04,0,2,0,1,1,2,0,0,0,1,0,3
10864,Faeroe Islands,,2020-08-05,0,2,1,0,1,0,0,3,1,0,0,1
10865,Fiji,,2020-08-01,2,0,1,1,1,2,0,2,0,1,1,1
10866,Fiji,,2020-08-02,2,0,0,0,1,2,0,0,0,0,1,1
10867,Fiji,,2020-08-03,0,1,0,1,0,1,1,2,0,0,1,2
10868,Fiji,,2020-08-04,0,0,0,0,1,0,0,0,1,0,1,1
10869,Fiji,,2020-08-05,2,0,1,3,1,1,1,2,0,2,1,1
10870,Finland,,2020-08-01,0,2,0,2,0,0,0,2,1,0,1,0
10871,Finland,,2020-08-02,2,1,1,3,1,1,1,3,0,0,1,0
10872,Finland,,2020-08-03,1,0,1,0,1,1,0,2,0,1,1,1
10873,Finland,,2020-08-04,1,2,0,1,1,1,1,1,0,0,1,1
10874,Finland,,2020-08-05,2,0,1,3,0,1,0,1,1,2,0,3
10875,France,,2020-08-01,2,0,0,2,0,2,0,1,1,1,1,0
10876,France,,2020-08-02,0,0,1,1,0,1,0,1,0,2,1,3
10877,France,,2020-08-03,0,0,1,2,0,2,1,1,1,1,0,0
10878,France,,2020-08-04,1,0,1,1,0,1,0,0,1,2,1,2
10879,France,,2020-08-05,0,1,1,1,0,0,1,2,1,1,0,3
10880,Gabon,,2020-08-01,2,0,1,0,1,2,1,3,0,0,1,0
10881,Gabon,,2020-08-02,0,2,0,2,0,0,0,3,0,0,1,0
10882,Gabon,,2020-08-03,0,0,1,1,0,0,0,1,0,1,0,3
10883,Gabon,,2020-08-04,0,0,0,2,1,2,0,1,0,0,0,1
10884,Gabon,,2020-08-05,0,1,0,3,1,0,0,0,1,0,1,2
10885,Gambia,,2020-08-01,0,0,0,3,1,2,1,2,1,1,0,0
10886,Gambia,,2020-08-02,0,1,0,3,1,1,1,1,1,2,1,0
10887,Gambia,,2020-08-03,0,0,1,2,0,0,1,0,0,0,0,3
10888,Gambia,,2020-08-04,2,0,0,0,0,2,0,1,1,2,0,0
10889,Gambia,,2020-08-05,2,0,1,1,1,0,0,2,1,2,0,0
10890,Georgia,,2020-08-01,2,2,0,1,0,1,1,2,0,1,1,3
10891,Georgia,,2020-08-02,0,0,0,0,1,1,0,2,1,2,0,2
10892,Georgia,,2020-08-03,2,0,0,2,0,0,0,1,0,0,1,1
10893,Georgia,,2020-08-04,1,0,0,1,1,2,1,1,0,2,1,3
10894,Georgia,,2020-08-05,1,1,0,3,0,0,0,3,1,2,1,3
10895,Germany,,2020-08-01,2,2,1,0,1,0,0,2,1,1,0,2
10896,Germany,,2020-08-02,0,2,1,2,0,1,0,2,1,2,1,1
10897,Germany,,2020-08-03,2,0,1,3,0,1,0,0,1,1,0,2
10898,Germany,,2020-08-04,0,2,1,1,0,0,1,0,1,2,1,2
10899,Germany,,2020-08-05,1,2,1,0,1,0,0,0,1,0,1,0
10900,Ghana,,2020-08-01,2,1,0,1,0,2,1,2,1,2,0,0
10901,Ghana,,2020-08-02,0,2,0,1,1,0,0,1,0,2,1,1
10902,Ghana,,2020-08-03,2,0,1,0,0,2,1,2,0,2,0,1
10903,Ghana,,2020-08-04,2,1,0,1,1,2,1,1,1,2,1,0
10904,Ghana,,2020-08-05,1,1,1,3,1,2,0,2,1,2,0,2
10905,Greece,,2020-08-01,1,0,0,1,0,0,0,2,1,2,1,1
10906,Greece,,2020-08-02,2,0,0,1,1,1,1,0,1,2,1,0
10907,Greece,,2020-08-03,1,2,1,0,1,0,0,2,0,1,0,0
10908,Greece,,2020-08-04,2,1,1,3,1,0,0,3,1,2,1,2
10909,Greece,,2020-08-05,2,1,1,1,1,1,1,2,0,1,0,0
10910,Greenland,,2020-08-01,1,2,1,3,1,1,1,3,0,0,1,2
10911,Greenland,,2020-08-02,1,0,0,0,0,2,0,1,1,1,0,2
