,CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings
69,Barbados,,2020-08-05,2,0,1,1,1,2,0,2,0,0,1,2
70,Belarus,,2020-08-01,1,0,1,3,0,1,1,0,1,1,1,2
71,Belarus,,2020-08-02,0,1,0,3,1,2,0,0,1,2,0,1
72,Belarus,,2020-08-03,1,0,0,2,1,2,1,2,1,2,0,2
73,Belarus,,2020-08-04,0,1,0,3,0,2,0,1,1,2,0,0
74,Belarus,,2020-08-05,1,1,1,0,0,0,0,0,0,0,0,1
75,Belgium,,2020-08-01,1,0,0,0,1,2,0,2,1,2,0,0
76,Belgium,,2020-08-02,2,1,1,1,1,0,1,3,1,2,1,2
77,Belgium,,2020-08-03,2,0,1,1,0,1,0,2,0,1,1,0
78,Belgium,,2020-08-04,1,0,0,3,1,2,1,2,1,2,0,1
79,Belgium,,2020-08-05,1,2,0,3,0,2,0,1,1,1,1,0
80,Belize,,2020-08-01,1,1,1,0,0,0,0,3,0,2,1,3
81,Belize,,2020-08-02,2,0,0,0,1,2,1,1,1,1,1,2
82,Belize,,2020-08-03,0,1,1,2,1,0,1,0,0,1,1,3
83,Belize,,2020-08-04,0,2,0,2,1,0,1,3,1,2,1,1
84,Belize,,2020-08-05,0,0,1,3,1,2,0,1,1,2,1,2
85,Benin,,2020-08-01,1,1,0,2,1,1,0,0,1,2,1,2
86,Benin,,2020-08-02,0,2,0,2,0,0,1,1,1,0,1,1
87,Benin,,2020-08-03,2,2,1,0,0,0,0,2,0,1,1,2
88,Benin,,2020-08-04,0,2,0,1,1,0,1,1,1,0,0,0
89,Benin,,2020-08-05,0,2,1,2,1,2,1,1,0,0,0,0
90,Bermuda,,2020-08-01,1,2,1,1,1,0,1,1,1,0,1,0
91,Bermuda,,2020-08-02,0,1,1,0,1,1,0,1,1,0,1,1
92,Bermuda,,2020-08-03,0,0,1,2,0,0,1,3,0,0,0,0
93,Bermuda,,2020-08-04,1,0,1,1,0,0,1,2,1,1,1,0
94,Bermuda,,2020-08-05,0,2,0,2,1,0,0,2,1,0,0,3
95,Bhutan,,2020-08-01,1,2,1,3,0,2,1,1,1,0,1,0
96,Bhutan,,2020-08-02,0,2,0,2,1,0,1,1,0,2,0,2
97,Bhutan,,2020-08-03,2,1,1,2,1,0,1,2,1,0,0,2
98,Bhutan,,2020-08-04,2,2,1,1,0,2,0,1,0,1,1,2
99,Bhutan,,2020-08-05,0,0,1,2,1,0,1,3,0,0,1,0
100,Bolivia,,2020-08-01,1,1,1,2,0,0,0,1,1,2,1,1
101,Bolivia,,2020-08-02,1,0,1,0,0,0,1,3,1,2,1,3
102,Bolivia,,2020-08-03,0,0,0,1,0,1,0,0,0,2,1,3
103,Bolivia,,2020-08-04,1,1,1,0,0,1,0,3,0,2,0,3
104,Bolivia,,2020-08-05,1,1,1,1,1,2,1,2,1,2,0,0
105,Bosnia and Herzegovina,,2020-08-01,2,1,0,2,0,0,0,1,1,1,0,1
106,Bosnia and Herzegovina,,2020-08-02,0,2,0,1,1,2,1,0,1,0,0,1
107,Bosnia and Herzegovina,,2020-08-03,2,1,0,1,1,0,1,3,1,2,0,3
108,Bosnia and Herzegovina,,2020-08-04,1,2,1,2,1,0,1,2,1,2,0,0
109,Bosnia and Herzegovina,,2020-08-05,0,1,1,1,1,0,0,1,1,0,0,1
110,Botswana,,2020-08-01,2,2,1,0,1,0,0,2,0,0,1,3
111,Botswana,,2020-08-02,1,0,1,0,1,0,0,2,1,1,1,3
112,Botswana,,2020-08-03,0,1,1,1,0,0,0,2,0,1,1,2
113,Botswana,,2020-08-04,2,2,0,1,0,1,1,2,0,1,0,0
114,Botswana,,2020-08-05,0,2,1,0,0,2,1,2,0,2,0,1
115,Brazil,,2020-08-01,2,0,0,0,0,1,0,1,0,0,1,0
116,Brazil,,2020-08-02,1,0,0,2,1,2,0,1,0,2,1,0
117,Brazil,,2020-08-03,1,0,1,3,1,0,0,1,0,0,1,1
118,Brazil,,2020-08-04,0,2,0,2,0,2,0,2,0,1,1,0
119,Brazil,,2020-08-05,2,2,1,1,0,0,0,0,1,1,0,0
120,Brunei,,2020-08-01,1,2,1,3,0,0,1,0,0,1,0,0
121,Brunei,,2020-08-02,0,1,1,1,0,0,1,3,0,1,0,3
122,Brunei,,2020-08-03,1,1,1,1,0,0,0,1,1,0,1,2
123,Brunei,,2020-08-04,0,2,1,2,0,2,0,3,0,0,1,0
124,Brunei,,2020-08-05,0,2,1,3,1,0,0,1,0,0,1,1
125,Bulgaria,,2020-08-01,2,0,0,2,1,2,1,2,1,2,1,0
126,Bulgaria,,2020-08-02,0,1,0,1,1,2,0,1,0,1,0,2
127,Bulgaria,,2020-08-03,2,0,1,2,1,0,1,1,0,1,0,3
128,Bulgaria,,2020-08-04,1,2,1,2,1,1,1,1,1,0,0,1
129,Bulgaria,,2020-08-05,0,0,1,3,0,1,0,1,0,2,1,3
130,Burkina Faso,,2020-08-01,0,0,0,0,0,0,1,2,0,1,1,0
131,Burkina Faso,,2020-08-02,2,0,0,0,0,2,1,2,1,2,0,1
132,Burkina Faso,,2020-08-03,1,1,1,0,0,2,0,0,0,2,1,2
133,Burkina Faso,,2020-08-04,2,1,0,0,1,0,1,2,1,0,0,3
134,Burkina Faso,,2020-08-05,1,0,1,1,0,2,1,3,1,1,1,2
135,Burundi,,2020-08-01,2,1,1,1,1,0,0,3,1,2,0,1
136,Burundi,,2020-08-02,1,0,0,2,0,0,1,0,1,1,0,2
137,Burundi,,2020-08-03,1,0,1,0,1,2,0,2,1,2,0,3
138,Burundi,,2020-08-04,0,0,1,1,0,0,1,1,1,1,1,3
139,Burundi,,2020-08-05,1,0,0,2,1,1,1,1,1,2,0,0
140,Cambodia,,2020-08-01,1,1,1,1,0,2,0,1,0,2,1,2
141,Cambodia,,2020-08-02,2,1,1,2,0,0,0,0,0,1,1,3
142,Cambodia,,2020-08-03,1,2,1,3,1,0,1,2,1,1,1,3
143,Cambodia,,2020-08-04,0,0,1,1,1,1,0,3,1,0,0,3
144,Cambodia,,2020-08-05,2,2,0,1,0,0,0,3,0,2,1,2
145,Cameroon,,2020-08-01,2,1,1,1,1,1,1,0,1,2,0,3
146,Cameroon,,2020-08-02,2,2,0,0,1,1,1,2,0,1,1,1
147,Cameroon,,2020-08-03,2,1,0,3,1,0,1,2,0,2,1,2
148,Cameroon,,2020-08-04,0,1,1,1,1,1,0,1,0,2,1,1
149,Cameroon,,2020-08-05,1,0,1,1,1,1,1,2,1,2,1,2
150,Canada,,2020-08-01,2,1,1,2,1,1,0,2,0,1,0,3
151,Canada,,2020-08-02,1,2,0,0,1,2,0,3,1,0,0,1
152,Canada,,2020-08-03,1,2,1,2,0,1,1,0,0,1,0,3
153,Canada,,2020-08-04,2,2,0,0,0,0,0,3,0,1,0,1
154,Canada,,2020-08-05,0,2,0,0,0,0,0,1,0,2,1,1
155,Cape Verde,,2020-08-01,2,0,0,0,1,2,0,0,0,2,0,1
156,Cape Verde,,2020-08-02,1,1,0,3,1,0,0,2,1,0,1,2
157,Cape Verde,,2020-08-03,0,1,0,2,0,1,0,0,0,2,1,2
158,Cape Verde,,2020-08-04,2,1,1,0,1,2,0,1,0,0,1,2
159,Cape Verde,,2020-08-05,1,0,0,3,0,2,0,2,1,2,1,0
160,Central African Republic,,2020-08-01,0,0,0,3,1,1,1,0,0,0,0,3
161,Central African Republic,,2020-08-02,1,1,0,0,1,0,0,0,1,0,1,3
162,Central African Republic,,2020-08-03,0,2,0,2,0,1,1,2,0,1,1,0
163,Central African Republic,,2020-08-04,1,1,0,2,0,1,0,1,1,1,1,0
164,Central African Republic,,2020-08-05,0,1,0,0,0,1,1,1,1,0,1,0
165,Chad,,2020-08-01,2,0,0,3,1,0,1,0,1,2,0,1
166,Chad,,2020-08-02,2,2,0,0,1,0,1,0,0,2,0,3
167,Chad,,2020-08-03,2,2,0,1,0,1,1,0,1,2,0,0
168,Chad,,2020-08-04,1,1,0,1,0,0,1,2,1,0,0,1
169,Chad,,2020-08-05,0,0,1,3,0,2,1,2,0,1,0,1
170,Chile,,2020-08-01,2,2,0,0,1,0,1,0,1,2,1,3
171,Chile,,2020-08-02,2,2,1,1,1,0,0,0,1,1,1,3
172,Chile,,2020-08-03,1,0,1,2,1,2,0,0,0,1,0,3
173,Chile,,2020-08-04,2,2,0,3,1,2,1,1,0,1,0,0
174,Chile,,2020-08-05,0,0,1,0,1,1,0,3,0,2,1,1
175,China,,2020-08-01,1,2,1,3,1,0,0,2,0,0,1,1
176,China,,2020-08-02,0,2,1,2,1,0,0,0,0,2,1,0
177,China,,2020-08-03,0,1,1,0,1,0,0,1,1,0,1,3
178,China,,2020-08-04,2,2,1,2,0,1,1,1,1,0,0,2
179,China,,2020-08-05,0,1,1,1,0,1,0,1,1,2,1,2
180,Colombia,,2020-08-01,2,0,0,2,1,1,0,3,1,2,1,2
181,Colombia,,2020-08-02,1,1,0,1,0,0,1,0,1,1,0,1
182,Colombia,,2020-08-03,0,1,1,3,1,1,0,2,0,0,0,2
183,Colombia,,2020-08-04,2,1,1,1,0,1,1,1,1,1,1,0
184,Colombia,,2020-08-05,1,2,0,1,1,1,1,2,1,0,0,1
185,Comoros,,2020-08-01,1,0,1,0,0,0,0,3,0,0,1,3
186,Comoros,,2020-08-02,0,1,0,3,0,1,0,1,0,1,1,2
187,Comoros,,2020-08-03,1,2,0,3,0,2,1,3,1,1,1,3
188,Comoros,,2020-08-04,2,0,1,0,0,2,1,3,1,0,0,0
189,Comoros,,2020-08-05,1,0,0,2,0,0,0,0,0,0,0,3
190,Congo,,2020-08-01,0,2,1,1,0,2,0,3,0,1,1,0
191,Congo,,2020-08-02,2,1,0,1,1,2,0,3,0,0,1,0
192,Congo,,2020-08-03,0,0,1,0,0,2,0,2,1,0,1,2
193,Congo,,2020-08-04,0,2,0,3,1,1,1,0,1,1,0,2
194,Congo,,2020-08-05,1,1,1,2,1,2,1,1,1,2,0,1
195,Costa Rica,,2020-08-01,0,2,1,1,0,2,1,0,1,1,1,2
196,Costa Rica,,2020-08-02,0,1,1,3,0,2,0,1,0,2,1,1
197,Costa Rica,,2020-08-03,1,2,0,1,1,1,0,1,1,0,0,1
198,Costa Rica,,2020-08-04,0,0,0,2,0,2,1,1,1,0,0,0
199,Costa Rica,,2020-08-05,1,0,1,3,1,0,1,2,0,0,0,2
200,Cote d'Ivoire,,2020-08-01,0,0,1,3,0,2,1,1,1,0,1,0
201,Cote d'Ivoire,,2020-08-02,1,2,0,1,1,1,1,2,1,2,0,3
202,Cote d'Ivoire,,2020-08-03,1,2,0,1,1,0,1,0,0,2,0,1
203,Cote d'Ivoire,,2020-08-04,1,2,1,1,1,2,0,2,0,1,0,0
204,Cote d'Ivoire,,2020-08-05,1,1,0,1,0,0,1,0,1,0,1,3
205,Croatia,,2020-08-01,1,1,0,1,0,2,0,0,1,0,0,3
206,Croatia,,2020-08-02,0,2,1,3,0,0,0,3,0,1,0,0
207,Croatia,,2020-08-03,0,1,1,1,1,1,0,3,1,2,0,3
208,Croatia,,2020-08-04,1,2,1,3,0,0,1,1,0,1,0,3
209,Croatia,,2020-08-05,0,0,1,2,1,1,0,2,1,1,1,1
210,Cuba,,2020-08-01,2,1,0,1,0,0,1,3,1,1,1,3
211,Cuba,,2020-08-02,2,1,0,0,1,0,1,1,1,2,0,1
212,Cuba,,2020-08-03,0,2,1,0,0,2,1,1,0,2,0,0
213,Cuba,,2020-08-04,2,1,1,3,0,1,1,2,1,1,0,3
214,Cuba,,2020-08-05,0,0,0,0,0,1,0,0,1,0,0,3
215,Cyprus,,2020-08-01,2,2,1,2,1,2,1,2,0,0,1,0
216,Cyprus,,2020-08-02,0,0,1,2,0,0,1,1,0,0,0,2
217,Cyprus,,2020-08-03,0,0,0,2,1,0,0,3,0,0,1,3
218,Cyprus,,2020-08-04,0,1,0,2,1,2,0,0,0,2,1,3
219,Cyprus,,2020-08-05,1,0,1,2,1,2,1,2,0,2,0,3
220,Czech Republic,,2020-08-01,2,2,0,3,0,1,0,1,0,1,1,2
221,Czech Republic,,2020-08-02,2,0,1,0,0,2,1,1,0,1,0,0
222,Czech Republic,,2020-08-03,0,1,1,1,0,1,1,3,0,2,0,0
223,Czech Republic,,2020-08-04,1,0,0,1,1,0,1,3,0,0,0,3
224,Czech Republic,,2020-08-05,2,0,1,0,1,0,0,3,1,1,1,1
225,Democratic Republic of Congo,,2020-08-01,2,0,1,0,0,2,1,1,1,0,1,0
226,Democratic Republic of Congo,,2020-08-02,2,0,1,3,0,0,0,3,0,0,1,3
227,Democratic Republic of Congo,,2020-08-03,2,2,1,3,0,2,1,0,0,0,1,1
228,Democratic Republic of Congo,,2020-08-04,0,0,1,3,1,0,1,0,1,0,0,3
229,Democratic Republic of Congo,,2020-08-05,1,2,1,0,1,0,1,3,0,2,0,3
230,Denmark,,2020-08-01,2,1,1,3,1,2,1,2,1,0,1,0
231,Denmark,,2020-08-02,0,2,1,0,1,2,1,0,0,1,0,1
232,Denmark,,2020-08-03,1,2,1,2,1,0,1,2,1,2,1,3
233,Denmark,,2020-08-04,2,0,1,0,0,1,1,3,1,2,0,1
234,Denmark,,2020-08-05,1,2,0,3,0,2,1,3,1,0,1,2
235,Djibouti,,2020-08-01,0,0,0,0,1,0,0,0,0,0,0,1
236,Djibouti,,2020-08-02,1,2,1,0,0,2,0,0,1,0,1,2
237,Djibouti,,2020-08-03,2,2,1,3,0,2,1,0,1,0,1,2
238,Djibouti,,2020-08-04,1,0,1,2,1,2,0,3,0,1,0,0
239,Djibouti,,2020-08-05,1,1,0,1,1,0,1,2,0,0,0,3
240,Dominica,,2020-08-01,1,0,1,3,1,0,1,3,0,0,0,2
241,Dominica,,2020-08-02,1,1,1,3,0,2,1,1,1,1,0,2
242,Dominica,,2020-08-03,0,2,1,2,0,2,1,0,1,0,0,0
243,Dominica,,2020-08-04,2,2,0,2,0,1,0,0,1,0,0,3
244,Dominica,,2020-08-05,2,2,1,3,1,0,0,1,0,1,0,1
245,Dominican Republic,,2020-08-01,1,2,1,3,0,2,1,1,0,0,1,1
246,Dominican Republic,,2020-08-02,1,0,0,1,1,1,0,2,1,0,0,1
247,Dominican Republic,,2020-08-03,0,0,0,1,1,1,1,0,1,2,1,2
248,Dominican Republic,,2020-08-04,1,0,0,0,1,2,1,3,1,2,0,2
249,Dominican Republic,,2020-08-05,0,2,1,3,1,0,1,0,1,2,1,1
250,Ecuador,,2020-08-01,2,2,0,0,1,0,0,2,1,2,1,0
251,Ecuador,,2020-08-02,0,0,1,2,0,1,0,1,0,1,1,3
252,Ecuador,,2020-08-03,1,1,1,0,1,2,1,3,1,2,0,3
253,Ecuador,,2020-08-04,1,2,0,2,1,2,1,2,0,1,1,3
254,Ecuador,,2020-08-05,2,1,1,2,0,1,1,2,0,0,0,2
255,Egypt,,2020-08-01,0,2,0,1,0,1,0,0,0,2,0,2
256,Egypt,,2020-08-02,2,2,1,3,1,0,1,1,1,0,1,1
257,Egypt,,2020-08-03,1,0,1,2,1,0,0,1,1,0,0,2
258,Egypt,,2020-08-04,1,1,0,2,0,1,1,3,0,0,1,1
259,Egypt,,2020-08-05,1,0,1,0,0,2,1,3,0,0,1,0
260,El Salvador,,2020-08-01,2,2,0,0,0,1,0,3,1,0,0,2
261,El Salvador,,2020-08-02,2,2,1,2,1,2,0,0,1,2,1,3
262,El Salvador,,2020-08-03,0,1,0,0,1,2,0,2,1,2,0,1
263,El Salvador,,2020-08-04,1,0,0,0,0,0,0,2,0,1,1,3
264,El Salvador,,2020-08-05,2,2,1,1,1,2,1,2,0,1,0,0
265,Eritrea,,2020-08-01,2,0,1,2,0,1,0,3,1,2,0,2
266,Eritrea,,2020-08-02,1,1,0,0,0,0,0,2,0,2,1,0
267,Eritrea,,2020-08-03,1,0,0,0,1,2,1,0,0,1,0,3
268,Eritrea,,2020-08-04,1,2,1,1,1,0,0,3,1,1,0,3
269,Eritrea,,2020-08-05,2,1,0,0,0,2,1,2,0,1,1,1
270,Estonia,,2020-08-01,0,0,1,2,1,2,0,1,1,2,1,0
271,Estonia,,2020-08-02,0,1,0,2,1,0,0,2,1,1,0,0
272,Estonia,,2020-08-03,1,0,0,0,0,0,0,1,1,2,0,3
273,Estonia,,2020-08-04,0,0,1,2,0,1,0,3,1,1,0,2
274,Estonia,,2020-08-05,1,1,1,0,1,1,0,1,1,0,0,3
275,Eswatini,,2020-08-01,1,0,1,0,1,1,0,3,1,0,1,1
276,Eswatini,,2020-08-02,2,1,1,1,1,2,1,3,1,2,1,1
277,Eswatini,,2020-08-03,2,1,0,2,1,1,0,3,1,2,1,3
278,Eswatini,,2020-08-04,2,0,1,0,0,2,1,2,0,2,1,1
279,Eswatini,,2020-08-05,1,0,0,2,0,0,1,1,0,1,0,1
280,Ethiopia,,2020-08-01,1,1,0,2,0,2,1,2,1,1,0,3
281,Ethiopia,,2020-08-02,2,2,1,3,0,1,1,3,0,2,0,0
282,Ethiopia,,2020-08-03,0,1,1,0,0,1,0,0,0,0,1,2
283,Ethiopia,,2020-08-04,2,0,0,0,1,1,1,1,1,2,0,3
284,Ethiopia,,2020-08-05,1,0,1,1,0,0,0,2,0,2,1,3
285,Faeroe Islands,,2020-08-01,0,1,1,2,1,1,0,0,1,2,0,2
286,Faeroe Islands,,2020-08-02,2,0,0,3,0,1,0,2,0,0,0,3
287,Faeroe Islands,,2020-08-03,2,2,1,0,1,0,0,3,0,0,1,3
288,Faeroe Islands,,2020-08-04,1,0,1,2,0,2,1,1,1,1,1,1
289,Faeroe Islands,,2020-08-05,0,0,0,2,0,2,1,2,0,0,0,0
290,Fiji,,2020-08-01,0,0,1,1,1,2,0,0,0,2,1,0
291,Fiji,,2020-08-02,2,1,1,3,1,0,1,0,0,0,1,0
292,Fiji,,2020-08-03,1,1,1,2,0,1,0,3,1,1,0,2
293,Fiji,,2020-08-04,2,2,1,1,0,2,1,2,0,1,0,3
294,Fiji,,2020-08-05,2,0,1,2,1,0,0,3,0,2,1,0
295,Finland,,2020-08-01,0,1,0,0,1,1,1,2,0,0,0,0
296,Finland,,2020-08-02,1,0,0,0,1,2,0,2,1,2,0,0
297,Finland,,2020-08-03,0,2,1,2,1,0,1,2,1,1,1,0
298,Finland,,2020-08-04,2,0,1,1,1,0,0,2,0,1,0,3
299,Finland,,2020-08-05,1,0,0,2,1,1,0,2,0,2,1,2
300,France,,2020-08-01,2,2,0,0,1,0,1,0,0,0,0,2
301,France,,2020-08-02,1,2,0,3,0,1,0,3,0,0,0,2
302,France,,2020-08-03,2,2,1,2,0,2,0,1,1,1,1,3
303,France,,2020-08-04,0,2,0,3,1,2,1,1,1,2,0,3
304,France,,2020-08-05,0,0,1,0,0,2,0,3,1,0,0,0
305,Gabon,,2020-08-01,2,2,0,1,1,0,0,0,0,1,1,2
306,Gabon,,2020-08-02,2,2,1,2,1,1,1,0,1,1,1,2
307,Gabon,,2020-08-03,1,1,0,2,1,2,1,0,0,0,1,1
308,Gabon,,2020-08-04,1,2,1,3,1,1,1,1,1,0,1,3
309,Gabon,,2020-08-05,1,2,0,2,1,2,1,2,0,0,1,1
310,Gambia,,2020-08-01,0,1,0,3,0,2,1,1,1,0,1,1
311,Gambia,,2020-08-02,0,2,0,3,0,2,1,3,1,0,0,2
312,Gambia,,2020-08-03,2,0,1,0,1,2,0,3,0,0,0,1
313,Gambia,,2020-08-04,1,2,0,1,1,2,0,2,1,2,1,1
314,Gambia,,2020-08-05,0,0,1,1,0,0,0,0,0,1,0,3
315,Georgia,,2020-08-01,2,1,0,1,1,0,1,2,0,2,0,1
316,Georgia,,2020-08-02,0,0,0,2,1,1,0,2,1,0,0,1
317,Georgia,,2020-08-03,1,0,0,0,1,2,0,3,1,2,1,1
318,Georgia,,2020-08-04,0,1,0,3,1,0,0,1,0,2,1,3
319,Georgia,,2020-08-05,1,1,0,2,1,2,1,2,1,2,0,0
320,Germany,,2020-08-01,0,0,1,2,1,2,1,2,1,2,0,1
321,Germany,,2020-08-02,2,0,1,0,0,2,0,1,1,2,0,3
322,Germany,,2020-08-03,0,0,0,2,1,1,0,1,1,0,1,0
323,Germany,,2020-08-04,2,0,1,1,1,1,1,2,0,2,0,3
324,Germany,,2020-08-05,1,0,1,1,0,2,0,0,1,1,1,3
325,Ghana,,2020-08-01,0,2,0,0,0,2,1,2,0,2,1,3
326,Ghana,,2020-08-02,2,2,1,1,0,0,0,3,0,1,0,2
327,Ghana,,2020-08-03,0,0,1,3,0,2,0,1,0,0,1,3
328,Ghana,,2020-08-04,1,0,1,3,1,1,0,2,1,2,1,1
329,Ghana,,2020-08-05,0,1,1,0,0,2,0,1,1,2,0,1
330,Greece,,2020-08-01,0,2,0,1,0,0,1,1,1,2,1,2
331,Greece,,2020-08-02,1,1,1,0,1,1,0,3,1,0,1,3
332,Greece,,2020-08-03,0,1,1,0,0,1,1,3,0,2,1,2
333,Greece,,2020-08-04,0,0,1,1,1,2,0,0,1,2,1,3
334,Greece,,2020-08-05,0,2,1,0,0,0,1,3,0,1,0,1
335,Greenland,,2020-08-01,1,1,0,2,1,1,1,0,1,1,0,1
336,Greenland,,2020-08-02,2,0,1,0,1,2,1,0,0,1,0,2
337,Greenland,,2020-08-03,1,0,1,1,0,1,0,0,0,1,1,0
338,Greenland,,2020-08-04,2,1,1,2,0,0,1,2,0,2,1,2
339,Greenland,,2020-08-05,2,0,1,2,0,2,0,2,1,2,1,2
340,Guam,,2020-08-01,1,0,1,0,0,0,1,2,0,2,0,1
341,Guam,,2020-08-02,2,2,1,1,0,1,1,2,0,2,1,1
342,Guam,,2020-08-03,0,1,0,2,0,0,0,3,1,0,0,1
343,Guam,,2020-08-04,1,0,0,2,1,0,1,0,0,1,1,2
344,Guam,,2020-08-05,0,1,0,3,1,2,1,1,1,2,0,3
345,Guatemala,,2020-08-01,0,0,1,2,0,1,0,1,0,1,0,0
